Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto. 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro. 2 = Pluviógrafo. 3 = Data logger
Status: 0 = Branco. 1 = Real. 2 = Estimado. 3 = Duvidoso. 4 = Acumulado

Restrições da consulta:
Código da Estação:03152011


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
3152011;1;01/10/2018;1;18.8;78.9;10;8;1;1;1;;0;0.0;10.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.8;0.0;0.0;14.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.2;9.7;7.9;0.0;0.0;16.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/09/2018;1;70.3;252.7;2;17;1;1;1;;0;27.9;70.3;35.6;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.9;0.0;0.0;6.4;1.0;0.0;1.7;0.0;1.7;0.0;0.0;15.3;48.9;1.4;0.9;4.0;5.0;0.0;31.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3152011;1;01/08/2018;1;31.6;107.7;31;11;1;1;1;;0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;11.6;3.1;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;12.2;0.0;6.6;22.5;1.0;16.1;0.0;0.0;0.0;0.0;1.2;31.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/07/2018;1;32.1;177.8;8;17;1;1;1;;0;0.0;0.0;25.1;0.0;1.5;6.0;2.6;32.1;3.5;0.5;0.0;0.0;0.0;0.0;0.0;1.0;2.1;19.2;0.0;0.0;10.6;0.0;10.5;3.7;17.4;26.5;6.4;0.0;9.1;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/06/2018;1;50.2;127.9;11;12;1;1;1;;0;3.8;3.5;0.0;0.0;8.5;0.6;0.0;0.0;0.0;0.0;50.2;30.3;6.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.3;0.0;14.9;0.0;3.1;0.0;0.0;1.0;0.6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3152011;1;01/05/2018;1;69.2;123.9;3;9;1;1;1;;0;3.3;6.8;69.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.2;0.0;0.0;0.0;0.0;0.0;1.4;20.1;18.3;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/04/2018;1;38.6;101.8;2;8;1;1;1;;0;5.7;38.6;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.6;0.0;0.0;0.6;0.0;0.0;0.0;0.0;7.4;9.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3152011;1;01/03/2018;1;63.7;118.3;25;10;1;1;1;;0;0.0;0.7;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;1.7;0.0;0.5;33.5;2.1;0.0;0.0;11.6;0.0;0.0;0.0;0.0;0.0;63.7;0.5;3.6;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/02/2018;1;56.0;118.5;22;7;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.2;0.0;15.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;1.1;56.0;4.5;0.0;0.0;0.0;0.0;7.2;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
3152011;1;01/01/2018;1;5.3;19.6;18;9;1;1;1;;0;0.0;0.2;4.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;3.3;0.0;1.4;0.0;0.0;5.3;0.2;0.0;0.0;2.4;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/12/2017;1;18.0;43.6;24;8;1;1;1;;0;0.0;0.0;1.2;1.6;4.1;0.0;0.0;0.0;0.0;2.2;6.1;0.0;0.0;0.0;0.0;0.0;0.0;10.2;0.0;0.2;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/11/2017;1;32.6;58.6;9;6;1;1;1;;0;0.0;0.0;0.6;3.9;0.0;0.0;0.0;1.1;32.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.2;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3152011;1;01/10/2017;1;92.1;320.9;13;14;1;1;1;;0;0.7;34.9;0.5;0.0;0.0;16.8;0.0;0.0;0.8;0.0;15.5;35.6;92.1;7.2;0.4;0.0;0.0;0.0;63.1;0.0;0.0;43.6;0.0;0.0;0.0;0.0;0.0;4.6;5.1;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/09/2017;1;25.5;141.4;13;14;1;1;1;;0;0.0;0.0;0.0;0.0;10.3;8.1;2.3;0.0;0.0;0.0;0.0;0.3;25.5;11.7;20.7;9.7;16.5;0.6;0.0;0.0;0.0;0.0;5.2;0.0;0.0;2.9;0.0;5.9;0.0;21.7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3152011;1;01/08/2017;1;43.7;134.5;13;9;1;1;1;;0;0.0;0.3;25.7;0.0;0.0;0.0;0.0;6.8;0.0;0.0;3.0;8.9;43.7;39.6;0.0;0.0;0.0;0.0;0.0;5.2;0.0;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/07/2017;1;7.8;14.7;17;5;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;4.5;0.9;0.0;0.0;0.0;7.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/06/2017;1;26.8;59.8;8;10;1;1;1;;0;5.1;0.9;0.0;0.0;5.8;1.2;3.8;26.8;0.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3152011;1;01/05/2017;1;88.7;264.7;13;10;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.7;8.7;0.0;0.0;0.0;0.0;2.7;0.0;20.8;0.0;0.0;0.2;81.3;22.4;33.2;2.4;4.3;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/04/2017;1;35.7;71.4;22;8;1;1;1;;0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;2.5;14.7;0.0;0.0;0.0;0.0;2.7;0.0;0.0;0.0;0.0;2.7;35.7;0.0;0.0;0.0;12.7;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3152011;1;01/03/2017;1;75.4;223.9;12;15;1;1;1;;0;0.0;1.3;16.0;12.8;36.8;4.4;0.0;0.0;0.0;42.7;0.0;75.4;0.6;0.0;0.0;25.8;0.3;0.0;0.0;0.0;0.0;0.3;0.0;6.2;0.0;0.6;0.4;0.0;0.0;0.3;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/02/2017;1;31.2;140.8;15;12;1;1;1;;0;0.0;0.0;14.9;21.4;8.5;0.0;0.0;0.0;0.0;0.0;0.6;17.5;2.7;0.0;31.2;0.0;23.3;0.0;9.7;0.8;0.0;0.0;5.4;4.8;0.0;0.0;0.0;0.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
3152011;1;01/01/2017;1;33.1;109.4;10;10;1;1;1;;0;0.0;11.5;0.0;0.8;16.0;1.8;0.0;0.0;2.1;33.1;7.0;0.0;0.0;0.0;0.0;0.0;21.4;14.8;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/12/2016;1;27.7;117.5;4;9;1;1;1;;0;0.0;0.0;0.0;27.7;6.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;3.1;0.0;0.0;0.0;0.0;0.0;0.0;21.8;21.5;18.4;2.3;15.4;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/11/2016;1;46.8;119.4;2;9;1;1;1;;0;0.0;46.8;1.2;0.0;0.0;0.0;0.0;0.0;0.0;23.7;4.6;0.0;0.0;0.0;0.0;0.0;4.9;16.7;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;11.5;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3152011;1;01/10/2016;1;42.9;154.7;18;12;1;1;1;;0;0.0;0.0;0.0;1.4;1.5;0.2;0.0;0.0;0.0;0.0;0.0;0.0;4.3;0.0;0.0;6.6;30.3;42.9;20.3;22.5;0.0;0.0;0.0;0.0;3.2;11.6;9.9;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/09/2016;1;26.7;77.8;13;8;1;1;1;;0;2.7;0.0;4.5;17.1;5.3;20.9;0.3;0.3;0.0;0.0;0.0;0.0;26.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3152011;1;01/08/2016;1;41.3;122.4;30;7;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;36.8;0.0;7.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;10.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.9;41.3;8.5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/07/2016;1;26.9;70.2;12;8;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;17.7;1.4;0.0;0.0;3.9;3.4;26.9;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.2;0.8;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/06/2016;1;3.3;6.5;23;5;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3;0.0;0.0;0.2;1.2;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3152011;1;01/05/2016;1;44.7;56.2;16;8;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;2.1;1.9;0.0;0.0;0.0;0.2;0.9;44.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;5.5;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/04/2016;1;91.5;172.8;25;15;1;1;1;;0;0.0;0.0;0.5;0.0;3.6;0.0;10.6;0.0;14.5;0.0;2.5;4.7;8.1;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.4;4.1;2.6;18.2;91.5;0.8;8.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3152011;1;01/03/2016;1;65.0;271.3;3;14;1;1;1;;0;0.0;0.0;65.0;46.1;0.0;0.6;0.0;0.0;0.0;7.5;2.3;3.7;0.0;0.0;0.0;0.0;0.0;0.0;6.8;0.0;32.9;3.0;0.0;0.3;0.4;48.1;53.5;1.1;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/02/2016;1;24.1;99.8;9;10;1;1;1;;0;8.3;0.0;0.0;2.3;4.5;0.0;3.0;0.0;24.1;6.9;0.0;0.0;0.0;23.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.4;12.5;0.0;0.0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
3152011;1;01/01/2016;1;14.5;48.9;30;11;1;1;1;;0;0.0;0.3;0.0;0.0;0.4;1.4;11.5;0.5;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.5;0.0;0.4;1.9;0.0;0.0;14.5;10.4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/12/2015;1;53.1;231.7;23;14;1;1;1;;0;0.0;0.0;1.1;11.2;8.0;0.0;0.0;0.0;0.0;28.6;0.0;0.0;22.6;1.3;0.2;0.0;0.0;10.3;25.2;0.0;0.0;0.0;53.1;43.0;24.0;0.0;1.7;0.0;0.0;0.0;1.4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/11/2015;1;30.0;126.0;5;13;1;1;1;;0;0.7;0.9;2.0;4.4;30.0;2.9;0.0;2.0;0.0;0.0;11.1;0.0;16.0;0.0;0.0;0.0;0.2;23.4;0.0;29.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3152011;1;01/10/2015;1;44.4;250.9;8;17;1;1;1;;0;0.0;0.0;6.3;0.0;0.0;0.0;5.5;44.4;26.3;24.6;34.2;15.4;1.8;0.0;37.9;1.7;0.0;0.0;0.0;7.9;22.6;8.2;2.0;0.0;0.0;0.0;0.0;5.4;2.3;0.0;4.4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3152011;1;01/09/2015;1;44.5;237.5;17;16;1;1;1;;0;2.7;0.0;0.0;0.0;2.8;6.0;0.0;0.0;0.0;0.0;8.9;0.0;0.0;0.0;0.0;20.8;44.5;11.5;0.5;20.5;25.0;36.9;14.6;12.0;27.4;0.8;2.6;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
