Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto. 2 = Consistido
MediaDiaria: 0 = Não. 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga. 2 = Transferência de vazões. 3 = Soma de vazões. 4 = ADCP
Status: 0 = Branco. 1 = Real. 2 = Estimado. 3 = Duvidoso. 4 = Régua Seca

Restrições da consulta:
Código da Estação:87905000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
87905000;2;01/10/2006;;1;1;828.257;78.843;180.936;17;30;1;1;1;;0;129.254;121.13;113.248;107.119;111.701;121.13;113.248;102.625;98.219;95.332;101.146;121.13;122.735;113.248;119.534;593.439;828.257;585.141;355.294;254.205;200.829;171.595;144.486;134.245;119.534;105.611;96.771;88.287;82.83;78.843;78.843;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/2006;;1;1;2753.277;105.611;465.068;16;9;1;1;1;;0;121.13;113.248;108.636;114.805;135.928;144.486;132.572;117.948;105.611;117.948;116.371;111.701;117.948;313.925;1195.606;2753.277;2386.362;1596.31;985.508;581.012;474.731;402.514;332.72;283.739;240.869;208.98;184.975;164.157;147.977;141.034;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/2006;;1;1;627.18;96.771;233.605;15;2;2;2;2;;0;127.61;96.771;98.219;107.119;116.371;124.35;134.245;146.227;158.678;156.87;169.721;217.28;482.259;614.425;627.18;581.012;540.479;452.481;326.398;263.279;230.008;196.809;166.002;144.486;130.908;119.534;108.636;114.805;144.486;175.37;169.721;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
87905000;2;01/07/2006;;1;1;794.523;82.83;224.306;17;1;2;2;2;;0;82.83;92.484;102.625;113.248;124.35;135.928;146.227;158.678;171.595;184.975;198.814;213.112;227.864;304.719;277.873;701.769;794.523;548.476;365.18;307.773;245.278;200.829;177.272;149.736;130.908;116.371;102.625;108.636;129.254;164.157;175.37;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
87905000;2;01/06/2006;;1;1;219.379;48.836;77.118;1;13;1;1;1;;0;219.379;190.85;139.322;110.164;95.332;74.946;64.034;57.48;55.684;53.922;52.193;50.498;48.836;50.498;53.054;52.193;51.341;52.193;52.193;53.054;55.684;88.287;80.162;69.989;64.034;67.969;81.491;78.843;76.235;73.667;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/2006;;1;1;101.146;23.262;28.46;31;6;1;1;1;;0;24.884;24.336;24.336;23.796;23.796;23.262;23.262;23.796;25.439;26.572;25.439;26.572;27.733;26.572;25.439;24.336;23.796;23.262;24.336;27.149;28.924;30.767;32.033;28.325;27.733;26.572;25.439;24.884;24.336;33.989;101.146;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/2006;;1;1;31.396;23.262;26.701;23;20;1;1;1;;0;27.733;27.149;25.439;25.439;24.336;23.796;25.439;29.531;30.145;28.924;28.924;27.733;27.149;26.572;25.439;24.884;24.336;24.336;23.796;23.262;24.336;30.145;31.396;30.145;28.325;27.733;27.149;26.572;25.439;25.439;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/2006;;1;1;48.836;21.2;30.615;26;17;1;1;1;;0;28.924;28.924;31.396;45.61;38.11;34.657;32.033;27.733;27.149;26.002;25.439;24.336;23.262;23.262;22.217;21.705;21.2;21.705;22.736;29.531;31.396;30.145;30.145;41.76;45.61;48.836;38.825;34.657;32.677;30.145;28.924;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/2006;;1;1;36.706;24.884;30.868;1;23;1;1;1;;0;36.706;35.332;33.989;35.332;33.989;35.332;34.657;33.989;33.989;32.677;32.033;32.677;33.989;31.396;30.145;28.325;27.733;27.733;26.572;26.002;25.439;25.439;24.884;26.572;28.325;30.767;30.145;30.145;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
87905000;2;01/01/2006;;1;1;113.248;36.706;53.457;23;10;1;1;1;;0;52.193;52.193;50.498;48.836;48.836;47.207;44.046;41.76;39.547;36.706;36.706;37.404;38.11;39.547;53.054;59.31;63.072;99.678;65.005;57.48;52.193;65.005;113.248;84.179;61.174;54.799;49.663;44.824;42.514;40.277;38.11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/2005;;1;1;54.799;36.015;43.903;2;28;1;1;1;;0;52.193;54.799;53.922;52.193;50.498;50.498;50.498;50.498;48.836;47.207;45.61;44.046;43.276;42.514;41.014;39.547;41.014;42.514;44.046;42.514;41.014;39.547;39.547;38.825;38.11;37.404;36.706;36.015;36.706;38.11;41.76;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/2005;;1;1;171.595;52.193;92.252;1;30;1;1;1;;0;171.595;156.87;144.486;130.908;125.975;135.928;130.908;124.35;117.948;108.636;99.678;93.903;86.908;86.908;82.83;78.843;76.235;73.667;71.14;68.975;67.969;66.973;64.034;62.119;61.174;59.31;57.48;55.684;53.922;52.193;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/2005;;1;1;2572.374;194.813;821.721;6;31;1;1;1;;0;329.552;317.022;289.662;813.719;2425.462;2572.374;2322.105;2124.039;1460.333;847.828;653.057;540.479;452.481;544.47;1110.405;1184.076;1271.827;1207.189;862.646;653.057;497.48;420.045;355.294;310.842;298.653;320.133;329.552;295.642;249.723;219.379;194.813;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/2005;;1;1;3077.816;225.948;888.531;12;9;1;1;1;;0;713.681;688.71;580.924;504.453;438.344;371.222;304.975;261.864;225.948;285.465;1192.949;3077.816;3017.062;2221.643;1358.93;1071.655;954.076;847.828;862.646;1110.405;912.908;701.769;564.634;456.155;627.18;923.12;902.749;644.377;467.259;365.18;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/2005;;1;1;550.379;51.513;106.862;31;19;1;1;1;;0;92.246;87.864;84.994;75.275;71.267;68.647;69.952;69.952;67.354;66.071;63.536;63.536;62.285;61.045;58.597;56.192;53.831;52.666;51.513;51.513;53.831;64.798;110.685;139.252;159.227;196.415;186.303;178.38;168.686;176.422;550.379;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/2005;;1;1;364.56;98.231;177.247;7;31;1;1;1;;0;164.874;155.509;139.252;161.099;259.553;340.449;364.56;343.047;271.199;202.593;174.474;159.227;144.585;134.006;125.456;130.557;146.381;180.347;223.779;213.073;188.307;161.099;155.509;148.188;137.493;127.147;120.444;113.898;107.511;102.826;98.231;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/2005;;1;1;208.853;104.378;149.972;17;10;1;1;1;;0;184.308;174.474;170.606;161.099;146.381;134.006;122.105;113.898;107.511;104.378;118.793;142.797;159.227;164.874;170.606;184.308;208.853;194.374;186.303;168.686;153.664;139.252;127.147;113.898;109.093;113.898;130.557;139.252;176.422;178.38;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/2005;;1;1;1084.624;37.526;355.128;20;5;1;1;1;;0;44.827;42.688;40.614;39.051;37.526;37.526;42.688;56.192;76.632;96.719;127.147;200.525;345.654;563.343;550.379;445.82;395.138;567.706;898.628;1084.624;1052.091;1007.586;698.631;512.617;423.628;337.859;322.501;285.465;254.956;223.779;196.415;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/2005;;1;1;192.343;14.725;94.74;14;1;2;2;2;;0;14.725;35.307;83.574;90.775;73.929;71.267;67.354;82.165;110.685;128.847;122.105;132.276;164.874;192.343;188.307;184.308;164.874;139.252;113.898;84.994;75.275;73.929;67.354;61.045;59.815;56.192;53.831;51.513;50.371;47.011;;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/2005;;1;1;30.444;10.476;15.68;1;10;2;2;2;;0;30.444;28.493;23.103;16.954;13.479;11.548;11.184;11.184;10.826;10.476;10.826;11.184;10.826;10.476;15.156;18.383;19.376;24.823;20.924;17.422;16.039;15.594;16.039;16.039;14.725;14.302;14.302;13.887;13.078;12.685;12.299;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
87905000;2;01/02/2005;;1;1;24.823;10.476;15.355;3;16;2;2;2;;0;13.887;16.493;24.823;22.546;18.875;17.422;16.493;16.039;14.725;14.302;13.479;13.078;12.299;11.184;10.826;10.476;15.594;16.954;16.493;16.039;15.156;14.725;14.302;13.479;12.685;11.92;10.826;24.823;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;
87905000;2;01/01/2005;;1;1;607.936;14.725;169.273;7;31;2;2;2;;0;32.474;388.209;550.379;567.706;567.706;594.334;607.936;512.617;268.852;184.308;172.535;153.664;117.151;76.632;44.827;40.614;38.284;33.873;29.785;28.493;26.013;23.668;22.546;21.997;20.4;26.62;24.823;20.924;18.875;16.493;14.725;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
87905000;2;01/12/2004;;1;1;87.864;29.785;52.103;1;30;2;2;2;;0;87.864;80.766;75.275;69.952;62.285;57.389;52.666;58.597;58.597;67.354;87.864;80.766;67.354;56.192;49.24;44.827;42.688;40.614;39.051;39.828;42.688;40.614;39.051;37.526;37.526;36.037;35.307;34.585;31.789;29.785;31.112;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;
87905000;2;01/11/2004;;1;1;664.294;89.314;218.947;13;29;1;1;1;;0;128.847;122.105;115.52;142.797;168.686;182.323;232.508;232.508;208.853;194.374;525.017;631.037;664.294;512.617;319.971;278.292;239.148;213.073;180.347;166.775;153.664;135.745;122.105;113.898;109.093;101.284;98.231;92.246;89.314;93.727;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/2004;;1;1;728.933;120.444;261.675;18;12;1;1;1;;0;280.674;245.87;219.469;200.525;182.323;164.874;148.188;142.797;134.006;127.147;122.105;120.444;200.525;350.892;345.654;337.859;412.798;728.933;673.994;612.513;409.227;304.975;252.671;228.126;208.853;188.307;178.38;161.099;153.664;141.02;134.006;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/2004;;1;1;1421.623;128.847;510.97;13;3;1;1;1;;0;151.829;137.493;128.847;141.02;142.797;137.493;132.276;128.847;134.006;172.535;314.938;1213.985;1421.623;1158.401;760.047;559;476.524;391.664;337.859;332.706;559;910.35;1131.22;1065.029;898.628;760.047;484.402;388.209;402.144;356.165;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/2004;;1;1;1452.98;164.874;498.553;8;31;1;1;1;;0;934.079;635.723;461.012;364.56;309.939;327.586;688.71;1452.98;1421.623;1228.138;869.742;550.379;445.82;374.581;287.873;259.553;243.62;239.148;317.45;589.842;594.334;541.841;388.209;327.586;295.15;268.852;248.128;232.508;210.958;180.347;164.874;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/2004;;1;1;576.497;117.151;282.493;6;29;1;1;1;;0;230.312;252.671;453.376;480.453;563.343;576.497;409.227;309.939;261.864;236.926;204.671;178.38;168.686;200.525;388.209;541.841;416.389;319.971;275.919;234.712;208.853;190.32;172.535;157.363;144.585;135.745;127.147;120.444;117.151;128.847;550.379;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/2004;;1;1;395.138;161.099;238.527;11;23;1;1;1;;0;309.939;292.716;266.514;248.128;221.62;206.758;192.343;178.38;164.874;168.686;395.138;388.209;361.472;332.706;307.453;290.29;261.864;239.148;217.328;200.525;178.38;166.775;161.099;164.874;168.686;172.535;188.307;223.779;239.148;248.128;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/2004;;1;1;1754.872;112.286;467.471;9;3;1;1;1;;0;135.745;128.847;112.286;118.793;139.252;180.347;257.25;1137.977;1754.872;1242.394;970.395;585.373;332.706;297.593;285.465;412.798;358.815;302.505;261.864;219.469;198.465;192.343;188.307;182.323;194.374;603.38;1065.029;1013.87;688.71;541.841;388.209;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/2004;;1;1;607.936;30.444;104.134;25;7;1;1;1;;0;33.169;31.789;31.789;31.112;31.112;31.112;30.444;31.112;33.169;36.777;43.752;43.752;38.284;37.526;36.777;36.777;39.051;42.688;47.011;49.24;49.24;56.192;128.847;367.882;607.936;464.86;257.25;180.347;141.02;134.006;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/2004;;1;1;63.536;33.169;42.219;14;31;1;1;1;;0;50.371;45.914;42.688;40.614;39.828;38.284;37.526;36.777;40.614;44.827;42.688;42.688;47.011;63.536;62.285;56.192;50.371;45.914;42.688;42.688;40.614;36.777;37.526;36.777;36.037;36.037;35.307;34.585;34.585;33.873;33.169;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/2004;;1;1;245.87;56.192;114.2;16;29;1;1;1;;0;113.898;142.797;123.776;115.52;127.147;137.493;153.664;144.585;125.456;110.685;99.752;95.218;90.775;101.284;151.829;245.87;223.779;144.585;130.557;102.826;89.314;83.574;78;72.592;68.647;63.536;61.045;57.389;56.192;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
87905000;2;01/01/2004;;1;1;166.775;83.574;114.948;26;9;1;1;1;;0;144.585;130.557;120.444;113.898;110.685;104.378;98.231;90.775;83.574;90.775;105.939;125.456;120.444;118.793;115.52;112.286;110.685;105.939;105.939;102.826;107.511;110.685;112.286;110.685;142.797;166.775;150.004;120.444;110.685;110.685;109.093;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/2003;;1;1;1151.568;132.276;434.607;18;11;1;1;1;;0;304.975;257.25;223.779;215.196;202.593;182.323;153.664;141.02;135.745;134.006;132.276;327.586;1131.22;1065.029;841.445;864.035;881.225;1151.568;1032.869;381.357;348.269;343.047;525.017;589.842;516.729;381.357;261.864;223.779;186.303;174.474;162.982;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/2003;;1;1;516.729;161.099;323.892;20;12;1;1;1;;0;468.728;492.361;384.773;358.815;343.047;327.586;280.674;194.374;188.307;178.38;166.775;161.099;166.775;176.422;176.422;202.593;217.328;259.553;398.631;516.729;492.361;381.357;304.975;257.25;391.664;480.453;492.361;476.524;409.227;371.222;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/2003;;1;1;1763.773;128.847;360.663;27;8;1;1;1;;0;186.303;170.606;159.227;148.188;137.493;135.745;132.276;128.847;164.874;309.939;332.706;348.269;325.039;250.395;230.312;153.664;141.02;128.847;130.557;146.381;161.099;245.87;176.422;168.686;178.38;512.617;1763.773;1599.454;1300.455;744.388;468.728;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/2003;;1;1;688.71;105.939;209.598;25;20;1;1;1;;0;234.712;196.415;182.323;174.474;161.099;151.829;144.585;139.252;150.004;192.343;166.775;157.363;148.188;141.02;130.557;123.776;118.793;113.898;109.093;105.939;110.685;112.286;170.606;576.497;688.71;496.371;356.165;271.199;241.38;221.62;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/2003;;1;1;520.863;118.793;257.465;25;23;1;1;1;;0;516.729;391.664;353.525;332.706;312.434;292.716;271.199;259.553;245.87;230.312;204.671;192.343;184.308;174.474;164.874;157.363;153.664;144.585;137.493;127.147;122.105;122.105;118.793;155.509;520.863;500.402;409.227;356.165;302.505;268.852;257.25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/2003;;1;1;2459.242;234.712;577.424;26;6;1;1;1;;0;297.593;287.873;268.852;252.671;236.926;234.712;275.919;312.434;374.581;520.863;464.86;325.039;283.065;271.199;271.199;337.859;405.676;350.892;314.938;264.185;243.62;257.25;371.222;537.604;1345.099;2459.242;2173.767;1633.211;1097.811;808.261;621.732;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/2003;;1;1;3362.891;309.939;1069.566;12;2;1;1;1;;0;335.278;309.939;353.525;1360.192;1566.139;1541.441;1330.113;864.035;537.604;388.209;1719.551;3362.891;2865.273;2581.948;1938.308;1429.422;1158.401;1020.178;1052.091;1020.178;881.225;786.603;698.631;612.513;508.524;457.184;398.631;356.165;337.859;314.938;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/2003;;1;1;2650.467;188.307;875.903;2;17;1;1;1;;0;2024.621;2650.467;2581.948;1938.308;1084.624;864.035;635.723;496.371;388.209;345.654;302.505;273.554;254.956;236.926;219.469;202.593;188.307;225.948;377.96;819.229;1124.488;1179.053;1151.568;1452.98;1582.742;1445.1;1091.205;659.478;512.617;461.012;381.357;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/2003;;1;1;1574.427;110.685;273.375;30;26;1;1;1;;0;317.45;317.45;300.045;287.873;297.593;327.586;337.859;314.938;245.87;221.62;196.415;182.323;166.775;157.363;144.585;137.493;132.276;130.557;132.276;132.276;128.847;125.456;120.444;115.52;112.286;110.685;137.493;419.999;875.471;1574.427;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/2003;;1;1;1065.029;213.073;480.107;4;30;1;1;1;;0;496.371;824.748;916.246;1065.029;713.681;516.729;464.86;445.82;388.209;358.815;350.892;381.357;585.373;791.983;419.999;335.278;297.593;278.292;264.185;236.926;285.465;664.294;847.057;881.225;508.524;345.654;287.873;254.956;230.312;213.073;232.508;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/2003;;1;1;594.334;148.188;319.604;9;1;1;1;1;;0;148.188;150.004;174.474;161.099;150.004;166.775;223.779;461.012;594.334;516.729;402.144;384.773;508.524;541.841;395.138;300.045;271.199;243.62;230.312;221.62;228.126;236.926;273.554;330.142;356.165;434.635;430.946;412.798;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
87905000;2;01/01/2003;;1;1;554.679;153.664;278.911;1;31;1;1;1;;0;554.679;484.402;423.628;364.56;350.892;325.039;292.716;278.292;268.852;259.553;252.671;285.465;266.514;252.671;234.712;230.312;219.469;210.958;200.525;217.328;271.199;302.505;345.654;345.654;275.919;241.38;213.073;190.32;172.535;161.099;153.664;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/2002;;1;1;5551.214;329.552;2128.917;7;22;1;1;1;;0;456.155;1596.31;2613.415;3139.357;4031.218;5308.399;5551.214;4988.525;4329.353;3677.674;2284.094;959.281;729.029;597.609;572.796;813.719;509.042;445.176;399.05;358.575;335.903;329.552;2451.758;4802.736;4884.746;3377.217;2373.419;1740.225;1082.661;627.18;631.037;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/2002;;1;1;1127.21;196.809;455.014;22;19;1;1;1;;0;501.32;381.939;342.31;345.535;452.481;486.043;459.842;361.871;304.719;274.962;243.069;236.497;232.162;217.28;208.98;221.486;223.603;208.98;196.809;243.069;1055.246;1127.21;1033.55;833.129;648.71;610.2;627.18;593.439;544.47;434.322;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/2002;;1;1;4086.071;416.511;1269.046;9;2;1;1;1;;0;441.544;416.511;489.842;1242.25;1469.787;1616.378;1782.83;2854.005;4086.071;3851.82;3609.47;3154.865;1982.908;1340.999;980.237;729.029;661.792;627.18;683.866;572.796;548.476;532.537;520.727;493.654;540.479;593.439;742.841;808.9;752.117;644.377;568.708;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/2002;;1;1;3475.53;313.925;1094.936;15;6;1;1;1;;0;497.48;452.481;402.514;352.027;326.398;313.925;339.099;392.164;381.939;371.842;448.821;1161.172;1740.225;3344.851;3475.53;2986.979;1740.225;964.5;954.076;1847.995;2412.383;1948.602;1793.586;1049.802;775.541;674.996;528.586;416.511;368.504;385.333;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/2002;;1;1;4031.218;430.732;1305.091;11;19;1;1;1;;0;1224.661;1213;1132.837;1017.417;918.008;747.472;688.321;670.581;887.611;3328.743;4031.218;3426.146;3108.488;2221.643;897.69;679.424;556.527;489.842;430.732;470.988;1049.802;1230.511;1546.846;1948.602;2040.95;1138.478;867.612;648.71;657.418;622.914;564.634;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/2002;;1;1;1432.209;240.869;636.19;28;20;1;1;1;;0;501.32;605.99;679.424;701.769;670.581;719.888;833.129;912.908;902.749;780.266;648.71;512.923;445.176;368.504;326.398;292.645;270.18;260.996;247.496;240.869;267.87;310.842;358.575;395.6;456.155;742.841;1377.017;1432.209;1248.14;1155.479;1055.246;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/2002;;1;1;4522.735;329.552;1531.138;5;29;1;1;1;;0;2767.523;2545.246;2682.756;4483.621;4522.735;3712.086;3508.708;3047.341;2504.902;1994.43;1616.378;1077.152;852.754;697.273;597.609;520.727;528.586;627.18;1271.827;1277.781;943.704;742.841;648.71;544.47;423.593;388.741;368.504;345.535;329.552;361.871;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/2002;;1;1;3201.689;227.864;607.025;31;15;2;2;2;;0;1616.378;1138.478;980.237;852.754;701.769;548.476;445.176;381.939;339.099;310.842;283.739;256.46;243.069;230.008;227.864;399.05;516.818;568.708;589.283;601.793;622.914;614.425;509.042;388.741;335.903;301.679;270.18;260.996;448.821;631.459;3201.689;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/2002;;1;1;4197.224;160.495;1241.396;28;15;1;1;1;;0;1017.417;1259.957;1138.478;710.802;478.488;348.773;263.279;236.497;219.379;204.886;192.827;181.105;173.478;166.002;160.495;162.321;183.035;688.321;799.302;877.585;1323.221;1460.333;1305.596;1546.846;2545.246;3922.945;4159.958;4197.224;3940.858;3377.217;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/2002;;1;1;775.541;85.538;300.052;22;1;1;1;1;;0;85.538;130.908;151.506;144.486;134.245;142.755;171.595;181.105;204.886;202.853;179.184;169.721;162.321;155.073;144.486;134.245;135.928;142.755;190.85;211.041;474.731;775.541;766.131;548.476;320.133;355.294;552.495;601.793;614.425;564.634;552.495;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/2002;;1;1;395.6;82.83;161.129;3;28;1;1;1;;0;217.28;301.679;395.6;361.871;234.325;167.857;132.572;153.284;153.284;139.322;137.62;139.322;137.62;155.073;162.321;155.073;142.755;122.735;111.701;107.119;105.611;132.572;144.486;122.735;107.119;96.771;91.075;82.83;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
