Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto. 2 = Consistido
MediaDiaria: 0 = Não. 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga. 2 = Transferência de vazões. 3 = Soma de vazões. 4 = ADCP
Status: 0 = Branco. 1 = Real. 2 = Estimado. 3 = Duvidoso. 4 = Régua Seca

Restrições da consulta:
Código da Estação:75230000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
75230000;1;01/07/2019;;1;1;313.63;88.825;147.745;24;22;1;1;1;;0;177.343;212.751;213.706;175.529;147.202;135.244;126.044;120.282;117.023;113.788;110.577;107.392;104.232;101.097;102.661;101.097;97.989;94.907;96.445;94.907;91.852;88.825;127.704;313.63;311.512;290.546;236.967;177.343;131.879;124.391;135.244;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/06/2019;;1;1;410.514;132.718;179.118;1;30;1;1;1;;0;410.514;318.943;253.829;206.098;186.491;178.252;171.915;174.623;179.163;180.987;179.163;182.817;180.987;177.343;173.719;170.116;166.533;162.97;161.197;156.787;150.668;147.202;143.758;140.335;136.936;138.633;140.335;136.936;133.559;132.718;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
75230000;1;01/05/2019;;1;1;601.058;117.836;315.967;11;5;1;1;1;;0;169.218;150.668;134.401;124.391;117.836;147.202;281.242;342.601;325.35;356.794;601.058;588.035;509.478;390.131;363.396;303.078;253.829;211.797;183.734;172.816;196.695;308.342;336.104;356.794;389.007;403.689;391.256;393.509;413.939;432.331;446.266;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/04/2019;;1;1;236.967;99.54;128.505;28;16;1;1;1;;0;113.788;115.402;113.788;112.179;141.189;167.426;139.483;138.633;131.041;124.391;117.836;112.179;108.981;105.809;101.097;99.54;101.097;102.661;101.097;99.54;134.401;139.483;122.743;111.378;104.232;110.577;114.594;236.967;235.984;197.63;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
75230000;1;01/03/2019;;1;1;735.072;91.093;208.464;13;6;1;1;1;;0;170.116;146.339;126.044;108.981;97.216;91.093;94.907;128.536;234.023;215.619;180.074;279.185;735.072;332.867;244.863;182.817;194.829;400.287;428.866;340.431;264.905;207.993;171.915;160.312;153.282;145.477;136.089;129.37;123.566;120.282;117.023;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/02/2019;;1;1;249.833;90.335;124.371;26;11;1;1;1;0;0;124.391;119.465;112.983;108.981;110.577;107.392;104.232;101.097;97.989;94.141;90.335;101.879;106.599;98.764;108.186;138.633;161.197;149.8;129.37;110.577;101.097;97.989;94.907;91.852;134.401;249.833;240.906;194.829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;
75230000;1;01/01/2019;;1;1;353.505;121.921;201.382;18;31;1;1;1;;0;148.067;147.202;157.666;172.816;181.902;161.197;147.202;145.477;139.483;138.633;153.282;176.435;171.015;219.46;260.863;258.848;322.142;353.505;335.024;292.625;256.837;222.352;186.491;235.984;340.431;223.318;169.218;146.339;131.879;125.217;121.921;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/12/2018;;1;1;430.02;152.41;210.505;22;19;1;1;1;;0;241.893;225.255;210.844;199.504;189.259;182.817;179.163;175.529;171.915;168.322;164.749;167.426;180.987;178.252;153.282;164.749;161.197;155.032;152.41;196.695;272.02;430.02;394.636;311.512;246.848;232.067;262.882;242.882;190.185;167.426;155.909;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/11/2018;;1;1;569.681;179.163;334.398;1;13;1;1;1;;0;569.681;537.386;512.925;525.084;439.284;336.104;250.831;212.751;191.111;186.491;182.817;180.987;179.163;221.387;316.815;267.948;202.323;349.132;516.385;432.331;318.943;250.831;206.098;381.162;553.414;499.567;355.697;295.751;292.625;266.933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
75230000;1;01/10/2018;;1;1;290.546;116.212;177.03;15;26;1;1;1;;0;169.218;224.286;189.259;173.719;182.817;156.787;136.936;131.879;146.339;140.335;139.483;148.932;195.762;260.863;290.546;247.842;188.335;197.63;225.255;194.829;180.074;164.749;148.932;136.089;123.566;116.212;135.244;166.533;177.343;153.282;244.863;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/09/2018;;1;1;418.516;104.232;181.834;4;23;1;1;1;;0;309.398;351.317;393.509;418.516;337.184;265.918;216.577;179.163;148.067;125.217;118.65;115.402;112.179;110.577;112.179;108.981;114.594;139.483;151.538;129.37;116.212;109.779;104.232;122.743;195.762;195.762;193.898;174.623;148.932;135.244;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
75230000;1;01/08/2018;;1;1;145.477;75.549;95.111;24;19;1;1;1;;0;106.599;100.318;94.907;91.852;93.377;96.445;97.216;93.377;90.335;90.335;87.321;84.335;81.377;78.449;76.995;79.909;81.377;78.449;75.549;81.377;101.097;116.212;142.044;145.477;124.391;108.981;98.764;91.093;87.321;84.335;88.825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75230000;1;01/07/2018;;1;1;226.225;90.335;124.758;1;20;1;1;1;;0;226.225;198.566;155.909;139.483;138.633;146.339;146.339;131.041;120.282;117.023;111.378;105.809;102.661;99.54;96.445;93.377;91.852;94.907;93.377;90.335;94.141;119.465;111.378;104.232;111.378;136.936;162.083;152.41;137.783;124.391;113.788;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/06/2018;;1;1;241.893;82.853;115.091;14;23;1;1;1;;0;88.072;95.675;101.097;97.989;94.907;93.377;96.445;94.141;90.335;86.572;84.335;108.981;190.185;241.893;187.413;152.41;133.559;116.212;98.764;91.852;88.825;85.825;82.853;93.377;119.465;130.204;126.044;120.282;117.023;144.617;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
75230000;1;01/05/2018;;1;1;377.814;61.509;118.145;20;14;1;1;1;;0;72.679;74.11;71.256;71.256;68.432;65.639;67.031;68.432;65.639;62.878;64.254;65.639;62.878;61.509;73.394;148.932;144.617;159.429;339.348;377.814;279.185;206.098;166.533;135.244;111.378;104.232;101.097;97.989;94.907;91.852;88.825;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/04/2018;;1;1;131.041;74.11;94.434;16;30;3;3;3;0;0;122.743;124.391;109.779;113.788;103.446;95.675;89.579;83.593;77.721;75.549;78.449;79.909;76.995;76.271;126.044;131.041;115.402;96.445;91.852;95.675;101.879;108.981;110.577;89.579;75.549;78.449;76.995;75.549;76.995;74.11;;;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
75230000;1;01/03/2018;;1;1;401.42;60.149;114.607;26;14;1;1;1;;0;101.097;91.852;83.593;83.593;84.335;81.377;84.335;81.377;74.829;71.256;68.432;65.639;62.878;60.149;74.11;140.335;129.37;105.809;90.335;83.593;79.909;78.449;79.909;76.995;238.934;401.42;314.691;204.208;141.189;114.594;104.232;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/02/2018;;1;1;308.342;87.321;127.917;1;27;1;1;1;;0;308.342;222.352;167.426;142.044;128.536;121.101;114.594;110.577;107.392;127.704;157.666;155.032;141.189;130.204;120.282;112.983;107.392;106.599;108.186;104.232;115.402;108.186;101.097;96.445;93.377;90.335;87.321;95.675;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
75230000;1;01/01/2018;;1;1;610.448;75.549;188.177;25;14;1;1;1;;0;102.661;106.599;112.983;118.65;114.594;108.186;104.232;101.097;97.989;94.141;88.072;82.114;78.449;75.549;76.995;79.909;78.449;76.995;83.593;99.54;121.101;176.435;269.982;472.121;610.448;530.338;327.493;208.942;314.691;502.619;418.516;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/12/2017;;1;1;184.651;106.599;137.794;4;31;1;1;1;;0;182.817;166.533;171.015;184.651;165.64;155.032;150.668;147.202;143.758;140.335;136.936;133.559;130.204;126.873;122.743;120.282;117.023;117.023;113.788;112.179;152.41;168.322;135.244;134.401;144.617;126.873;119.465;115.402;117.023;112.983;106.599;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/11/2017;;1;1;353.505;137.783;223.986;19;2;1;1;1;;0;147.202;137.783;153.282;243.872;324.28;303.078;255.833;223.318;193.898;179.163;180.987;210.844;219.46;184.651;168.322;162.97;181.902;236.967;353.505;298.885;262.882;231.09;204.208;183.734;177.343;289.508;306.234;269.982;232.067;202.323;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
75230000;1;01/10/2017;;1;1;931.082;94.907;278.064;13;8;1;1;1;;0;122.743;161.197;183.734;151.538;126.873;108.981;100.318;94.907;99.54;103.446;155.909;426.56;931.082;820.272;593.599;438.123;331.791;267.948;235.984;271;290.546;304.129;308.342;267.948;256.837;318.943;315.753;262.882;220.423;188.335;160.312;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/09/2017;;1;1;192.968;65.639;92.32;18;27;1;1;1;;0;108.186;104.232;101.097;97.989;93.377;90.335;87.321;82.853;79.909;76.271;72.679;72.679;69.84;67.031;71.256;108.186;161.197;192.968;149.8;114.594;95.675;86.572;80.643;75.549;70.547;67.031;65.639;74.11;68.432;83.593;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
75230000;1;01/08/2017;;1;1;360.091;99.54;140.497;14;12;1;1;1;;0;114.594;111.378;117.023;130.204;135.244;131.879;128.536;124.391;117.836;111.378;105.019;99.54;148.932;360.091;345.862;274.062;193.898;139.483;122.743;116.212;113.788;117.023;115.402;111.378;105.809;102.661;104.232;110.577;118.65;115.402;112.179;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/07/2017;;1;1;236.967;119.465;171.16;1;31;1;1;1;;0;236.967;229.141;221.387;213.706;206.098;198.566;192.039;188.335;184.651;180.987;177.343;173.719;170.116;166.533;162.97;159.429;161.197;164.749;168.322;166.533;162.97;159.429;155.909;152.41;148.932;145.477;142.044;137.783;132.718;126.044;119.465;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/06/2017;;1;1;2326.032;244.863;777.817;10;30;1;1;1;;0;2256.134;1619.457;1176.632;949.847;753.831;608.564;586.186;1259.491;1946.447;2326.032;2073.842;1163.535;714.509;487.583;452.108;432.331;417.371;403.689;390.131;375.586;354.6;336.104;324.28;309.398;296.794;286.401;274.062;261.872;252.829;244.863;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
75230000;1;01/05/2017;;1;1;2056.388;182.817;564.651;31;4;1;1;1;;0;396.894;241.893;190.185;182.817;184.651;188.335;192.039;200.442;206.098;225.255;229.141;207.045;286.401;629.449;610.448;546.261;479.241;421.959;432.331;456.796;465.031;421.959;374.473;682.222;900.992;878.186;945.138;1227.079;1477.642;1567.404;2056.388;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/04/2017;;1;1;1607.132;79.909;384.29;28;4;1;1;1;;0;88.825;85.825;82.853;79.909;108.981;156.787;155.032;186.491;407.097;567.862;467.391;355.697;283.302;227.195;200.442;214.662;195.762;181.902;174.623;167.426;162.97;159.429;155.909;152.41;291.585;1166.148;1579.574;1607.132;1179.261;686.217;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
75230000;1;01/03/2017;;1;1;377.814;91.852;155.4;11;29;3;3;3;;0;92.614;104.232;101.879;99.54;126.873;151.538;129.37;114.594;106.599;185.57;377.814;269.982;327.493;286.401;308.342;196.695;213.706;188.335;159.429;134.401;126.044;119.465;113.788;107.392;104.232;101.097;97.989;94.907;91.852;93.377;91.852;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;
75230000;1;01/02/2017;;1;1;185.57;85.825;118.555;13;28;1;1;1;;0;124.391;126.044;119.465;113.788;119.465;127.704;113.788;106.599;102.661;99.54;96.445;118.65;185.57;168.322;131.041;116.212;134.401;148.067;132.718;110.577;104.232;109.779;121.921;110.577;103.446;97.216;91.093;85.825;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
75230000;1;01/01/2017;;1;1;900.992;116.212;295.959;2;31;1;1;1;;0;664.393;900.992;621.813;447.433;402.554;434.645;307.288;180.987;146.339;155.032;375.586;355.697;246.848;187.413;154.156;171.915;558.81;644.862;432.331;295.751;201.382;157.666;142.9;132.718;128.536;125.217;123.566;124.391;120.282;117.023;116.212;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/12/2016;;1;1;310.455;84.335;114.879;31;29;1;1;1;;0;133.559;130.204;126.873;129.37;132.718;126.873;123.566;120.282;117.023;113.788;110.577;107.392;104.232;101.097;99.54;100.318;96.445;93.377;92.614;102.661;117.836;108.186;101.879;98.764;100.318;94.141;88.825;85.825;84.335;108.186;310.455;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/11/2016;;1;1;635.206;131.879;220.918;3;27;1;1;1;;0;226.225;362.294;635.206;485.195;374.473;292.625;234.023;207.993;219.46;252.829;242.882;216.577;195.762;181.902;174.623;171.015;182.817;190.185;177.343;169.218;162.083;155.032;148.067;141.189;136.936;133.559;131.879;143.758;144.617;137.783;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
75230000;1;01/10/2016;;1;1;1147.915;62.878;289.386;20;5;1;1;1;;0;71.256;69.84;67.031;64.254;62.878;72.679;86.572;80.643;76.995;74.11;71.256;70.547;88.825;105.019;98.764;94.141;112.983;254.831;853.44;1147.915;1145.323;983.141;664.393;402.554;342.601;408.236;351.317;294.708;266.933;249.833;237.95;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/09/2016;;1;1;261.872;69.84;121.65;1;30;1;1;1;;0;261.872;219.46;183.734;148.932;131.041;136.089;197.63;185.57;165.64;144.617;124.391;112.179;107.392;112.179;108.186;102.661;99.54;96.445;94.907;96.445;93.377;90.335;87.321;87.321;84.335;81.377;78.449;75.549;72.679;69.84;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
75230000;1;01/08/2016;;1;1;374.473;82.853;123.501;30;2;1;1;1;;0;84.335;82.853;97.216;112.983;115.402;102.661;105.809;114.594;111.378;106.599;102.661;99.54;96.445;93.377;95.675;94.907;94.907;104.232;99.54;108.981;124.391;131.041;121.921;121.101;112.983;106.599;100.318;99.54;199.504;374.473;312.571;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/07/2016;;1;1;180.074;71.256;108.418;17;5;1;1;1;;0;82.853;79.909;76.995;74.11;71.256;76.995;91.093;97.989;101.879;109.779;116.212;112.983;105.019;102.661;115.402;159.429;180.074;177.343;157.666;142.9;130.204;120.282;109.779;99.54;91.093;91.852;102.661;106.599;97.989;91.093;87.321;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/06/2016;;1;1;143.758;85.825;106.141;1;30;1;1;1;;0;143.758;136.089;131.879;128.536;125.217;121.921;118.65;115.402;112.179;108.981;108.981;105.809;102.661;99.54;96.445;94.907;97.989;101.097;104.232;105.019;101.097;97.989;94.907;93.377;94.907;91.852;88.825;87.321;88.825;85.825;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
75230000;1;01/05/2016;;1;1;296.794;142.9;189.961;1;29;1;1;1;;0;296.794;263.893;241.893;227.195;213.706;204.208;197.63;200.442;208.942;203.265;192.968;185.57;178.252;171.015;168.322;206.098;238.934;204.208;180.074;163.859;169.218;173.719;170.116;166.533;162.97;158.547;151.538;144.617;142.9;153.282;148.067;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/04/2016;;1;1;1083.983;117.836;274.337;26;9;1;1;1;;0;166.533;138.633;142.044;139.483;135.244;131.041;124.391;118.65;117.836;209.893;232.067;197.63;185.57;226.225;262.882;225.255;192.039;166.533;154.156;146.339;148.067;177.343;190.185;171.915;525.084;1083.983;1002.427;696.255;456.796;365.605;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
75230000;1;01/03/2016;;1;1;604.805;88.825;185.654;26;20;1;1;1;;0;133.559;131.041;177.343;185.57;163.859;145.477;132.718;127.704;129.37;165.64;186.491;175.529;151.538;134.401;117.836;105.809;98.764;94.907;91.852;88.825;103.446;137.783;148.067;140.335;312.571;604.805;512.925;340.431;280.213;236.967;199.504;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/02/2016;;1;1;285.367;116.212;180.445;17;26;1;1;1;;0;227.195;220.423;196.695;230.115;236.967;199.504;213.706;223.318;188.335;153.282;140.335;137.783;141.189;139.483;169.218;242.882;285.367;281.242;235.984;188.335;157.666;137.783;128.536;125.217;121.101;116.212;119.465;139.483;136.089;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
75230000;1;01/01/2016;;1;1;402.554;140.335;229.199;1;26;1;1;1;;0;402.554;364.5;342.601;328.566;323.21;336.104;323.21;304.129;286.401;268.965;254.831;237.95;228.168;215.619;202.323;194.829;190.185;186.491;182.817;178.252;171.015;163.859;156.787;149.8;142.9;140.335;160.312;181.902;171.015;146.339;169.218;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
75230000;1;01/12/2015;;1;1;1379.145;198.566;661.439;25;1;1;1;1;;0;198.566;263.893;569.681;733.003;787.769;588.035;434.645;311.512;282.272;408.236;469.754;382.28;295.751;342.601;1160.924;1129.828;898.698;692.231;553.414;533.856;539.155;840.093;1021.902;1281.337;1379.145;1235.142;973.569;749.641;530.338;478.052;439.284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75230000;1;01/11/2015;;1;1;809.364;125.217;285.815;14;2;1;1;1;;0;128.536;125.217;130.204;193.898;174.623;162.97;153.282;146.339;139.483;221.387;612.335;562.422;555.21;809.364;753.831;593.599;375.586;239.919;222.352;251.829;236.967;210.844;196.695;189.259;181.902;177.343;178.252;207.993;226.225;216.577;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
