Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto. 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro. 2 = Pluviógrafo. 3 = Data logger
Status: 0 = Branco. 1 = Real. 2 = Estimado. 3 = Duvidoso. 4 = Acumulado

Restrições da consulta:
Código da Estação:03154006


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
3154006;1;01/04/2019;1;35.0;70.2;26;4;1;1;1;;0;0.0;0.0;0.0;0.0;14.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;35.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;1;01/03/2019;1;24.1;33.8;18;4;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;1.9;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;0.0;0.0;24.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/02/2019;1;9.8;30.2;19;4;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.8;0.0;0.0;0.0;0.0;0.0;9.8;3.7;0.0;0.0;0.0;0.0;0.0;0.0;8.9;0.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
3154006;1;01/01/2019;1;66.6;289.4;9;9;1;1;1;;0;0.0;0.0;24.7;0.0;0.0;0.0;0.0;12.0;66.6;42.9;0.0;0.0;17.5;0.0;0.0;64.4;0.0;19.8;23.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/12/2018;1;28.5;97.4;12;5;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.5;0.0;0.0;19.5;0.0;0.0;15.0;0.0;25.4;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/11/2018;1;;;;;0;0;0;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;64.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
3154006;1;01/10/2018;1;82.1;178.3;9;4;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.1;0.0;0.0;80.7;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/09/2018;1;80.0;233.1;29;6;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.1;11.0;0.0;0.0;0.0;0.0;0.0;79.0;0.0;0.0;0.0;0.0;2.0;0.0;80.0;55.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;1;01/08/2018;1;50.0;189.0;24;6;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;30.0;50.0;45.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/07/2018;1;45.0;226.1;25;12;1;1;1;;0;3.0;36.0;0.0;0.0;0.0;7.0;0.0;40.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;5.0;20.1;0.0;18.5;0.0;0.0;13.5;0.0;45.0;17.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/06/2018;1;9.0;27.9;29;5;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;2.9;9.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;1;01/05/2018;1;44.3;61.3;2;4;1;1;1;;0;0.0;44.3;16.5;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/04/2018;1;32.2;99.9;30;6;1;1;1;;0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.3;0.0;0.0;0.0;0.0;0.0;0.0;21.8;25.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;32.2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;1;01/03/2018;1;;;;;0;0;0;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;10.0;0.0;99.0;0.0;0.0;0.0;49.0;0.0;0.0;0.0;0.0;0.0;8.0;;39.0;0.0;0.0;;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;0;1;
3154006;1;01/02/2018;1;35.0;50.0;27;2;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
3154006;1;01/01/2018;1;53.0;89.9;1;5;1;1;1;;0;53.0;0.0;0.0;0.0;0.0;0.0;2.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.8;0.0;0.0;0.0;6.6;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/12/2017;1;14.6;28.7;18;2;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.6;0.0;0.0;0.0;0.0;0.0;0.0;14.1;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/11/2017;1;14.3;22.2;17;2;1;1;1;;0;0.0;0.0;0.0;7.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;1;01/10/2017;1;56.5;174.1;19;10;1;1;1;;0;0.0;14.5;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1;6.3;53.0;1.0;0.0;0.0;0.0;14.5;56.5;0.0;13.5;0.0;0.0;0.0;0.0;0.0;0.0;10.5;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/09/2017;1;80.0;218.9;14;;1;1;0;;0;0.0;0.0;0.0;0.0;36.5;0.0;5.7;0.0;0.0;;18.1;0.0;24.7;80.0;22.6;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;1;01/08/2017;1;;161.8;;;0;1;0;;0;0.0;27.5;22.3;0.0;0.0;0.0;0.0;20.3;0.0;0.0;27.0;30.0;;31.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/07/2017;1;21.0;46.8;17;4;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.7;3.4;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/06/2017;1;50.0;125.9;30;5;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;4.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.1;50.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;1;01/05/2017;1;;327.7;;;0;1;0;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.5;0.0;0.0;3.0;;;159.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5;0.0;0.0;40.0;106.0;0.0;2.0;3.7;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/04/2017;1;159.0;220.0;10;6;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;159.0;36.7;0.0;0.0;0.0;0.0;2.3;0.0;0.0;0.0;2.0;12.5;0.0;0.0;0.0;0.0;7.5;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;1;01/03/2017;1;51.1;110.6;10;5;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;51.1;0.0;0.0;32.5;0.0;0.0;9.5;0.0;0.0;0.0;0.0;0.0;0.0;11.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/02/2017;1;29.0;76.6;17;8;1;1;1;;0;0.0;0.0;0.0;2.2;9.6;0.0;0.0;0.0;0.0;1.1;4.0;0.0;14.7;0.0;0.0;0.0;29.0;0.0;0.0;0.0;4.7;0.0;11.3;0.0;0.0;0.0;0.0;0.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
3154006;1;01/01/2017;1;;171.1;;;0;1;0;;0;;57.9;0.0;19.7;39.7;0.0;0.0;0.0;2.1;21.0;0.0;0.0;0.0;0.0;0.0;23.7;5.7;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/12/2016;1;17.3;50.5;27;5;1;1;1;;0;0.0;0.0;11.7;3.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;17.3;2.6;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/11/2016;1;95.0;142.6;2;5;1;1;1;;0;0.0;95.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.5;8.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;1;01/10/2016;1;65.0;99.0;15;5;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;0.0;0.0;14.1;0.0;10.5;1.7;0.0;0.0;0.0;0.0;0.0;7.7;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/09/2016;1;22.0;36.6;13;;1;1;0;;0;0.0;0.0;0.0;;5.1;8.2;1.3;0.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;1;01/08/2016;1;57.5;115.0;30;;1;1;0;;0;0.0;0.0;0.0;0.0;0.0;0.0;7.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;18.3;57.5;23.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;
3154006;1;01/07/2016;1;48.5;89.2;6;4;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;48.5;0.0;0.0;0.0;0.0;8.2;27.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.2;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/06/2016;1;;52.5;;;0;1;0;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;48.0;0.5;4.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;0;
3154006;1;01/04/2016;1;;342.7;;;0;1;0;;0;0.0;1.0;0.0;23.5;2.5;14.5;0.0;10.9;1.9;4.5;3.0;0.2;2.0;33.5;0.0;0.0;0.0;14.0;3.8;61.0;35.7;14.7;20.5;;;95.5;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;4;1;1;1;1;0;
3154006;1;01/03/2016;1;;165.1;;;0;1;0;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;3.0;11.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;91.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;
3154006;1;01/02/2016;1;47.0;87.4;14;5;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;47.0;0.0;0.0;0.0;7.7;0.0;3.9;0.0;0.0;0.0;0.0;0.0;0.0;10.8;0.0;0.0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
3154006;1;01/01/2016;1;51.0;82.3;6;3;1;1;1;;0;0.0;12.8;0.0;0.0;18.5;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/12/2015;1;50.0;144.6;23;7;1;1;1;;0;0.0;0.0;0.0;22.3;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.7;0.0;0.0;0.0;0.0;0.0;42.5;0.0;0.0;2.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/11/2015;1;31.5;98.5;13;7;1;1;1;;0;0.0;0.0;0.0;0.0;7.5;0.0;0.0;0.0;0.0;19.6;23.7;0.0;31.5;0.0;0.0;0.0;0.7;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;1;01/10/2015;1;84.0;323.1;15;;1;1;0;;0;0.0;11.0;0.0;0.0;0.0;0.0;7.7;53.0;9.0;;;34.0;0.0;0.0;84.0;2.4;0.0;0.0;0.0;74.3;3.2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;43.5;1;1;1;1;1;1;1;1;1;0;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/09/2015;1;62.5;192.8;23;;1;1;0;;0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;35.5;4.0;0.0;0.0;;22.0;12.5;62.5;27.0;24.3;0.5;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;0;
3154006;1;01/08/2015;1;47.3;158.6;19;8;1;1;1;;0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;16.0;5.7;0.0;26.7;10.2;47.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.7;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/07/2015;1;;124.6;;;0;1;0;;0;0.0;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;16.5;0.0;0.0;0.0;0.0;;61.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/06/2015;1;;263.9;;;0;1;0;;0;0.0;0.0;0.0;;;;;97.7;50.0;68.8;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.9;0.0;0.0;0.0;0.0;0.0;0.0;31.5;;1;1;1;0;0;0;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;1;01/05/2015;1;43.0;81.8;2;4;1;1;1;;0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.3;0.0;0.0;0.0;10.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
