Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto. 2 = Consistido
MediaDiaria: 0 = Não. 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga. 2 = Transferência de vazões. 3 = Soma de vazões. 4 = ADCP
Status: 0 = Branco. 1 = Real. 2 = Estimado. 3 = Duvidoso. 4 = Régua Seca

Restrições da consulta:
Código da Estação:88641000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
88641000;1;01/07/2019;;1;1;647.394;8.557;79.469;26;20;1;1;1;;0;22.058;16.09;14.017;12.776;11.596;10.79;10.322;10.016;9.418;9.565;9.714;9.714;9.714;9.714;10.016;9.864;9.565;8.982;8.839;8.557;8.557;8.839;12.433;36.727;332.108;647.394;580.548;236.563;157.924;113.821;107.3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/06/2019;;1;1;34.934;8.839;14.039;30;27;1;1;1;;0;23.467;20.695;18.949;17.899;16.682;15.129;14.199;13.656;13.477;13.124;12.604;12.263;11.927;12.776;12.776;12.263;11.761;11.433;11.109;10.633;10.016;9.714;9.565;9.418;9.126;8.982;8.839;9.565;24.189;34.934;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
88641000;1;01/05/2019;;1;1;71.561;11.433;22.067;15;4;1;1;1;;0;18.737;16.09;12.604;11.433;12.433;14.199;14.199;14.382;12.263;11.596;11.433;16.286;17.285;26.936;71.561;36.425;25.919;20.695;18.316;16.682;16.483;20.031;27.452;41.096;35.825;27.193;23.706;21.598;22.522;26.171;22.522;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/04/2019;;1;1;35.825;10.016;13.924;28;15;1;1;1;;0;10.949;10.949;10.949;10.633;11.109;15.129;14.382;13.124;12.263;11.927;11.433;11.109;10.322;10.168;10.016;10.949;14.017;16.682;13.656;11.596;10.949;10.633;10.322;10.016;10.168;11.109;22.522;35.825;30.385;24.432;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
88641000;1;01/03/2019;;1;1;17.899;10.949;13.993;10;31;1;1;1;;0;16.882;16.09;15.318;14.753;14.382;16.483;15.702;14.382;15.895;17.899;16.483;14.753;13.836;13.477;12.949;12.776;12.604;12.604;14.94;17.489;15.702;13.124;12.776;12.263;11.927;11.927;11.596;11.433;11.27;11.109;10.949;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/02/2019;;1;1;87.031;17.899;33.684;2;28;1;1;1;0;0;56.539;87.031;76.39;57.303;42.72;39.192;36.124;34.055;32.051;30.385;31.212;34.055;31.77;30.659;27.974;25.919;26.68;25.668;24.189;23.947;24.923;22.522;20.251;20.031;20.472;21.598;21.598;17.899;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
88641000;1;01/01/2019;;1;1;734.914;15.129;166.303;19;2;1;1;1;;0;15.509;15.129;15.702;22.992;24.677;19.594;17.285;15.129;26.171;309.441;658.106;219.018;199.949;350.471;207.466;350.471;340.771;196.246;734.914;449.179;227.701;141.958;117.158;87.991;70.701;66.483;58.459;54.652;50.263;44.377;47.445;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/12/2018;;1;1;46.41;15.895;21.73;22;31;1;1;1;0;0;24.923;23.467;22.058;21.371;20.695;20.031;19.594;19.163;18.525;18.316;17.693;17.693;18.737;19.378;18.737;18.316;18.316;19.594;21.144;22.522;36.425;46.41;34.64;26.936;21.827;19.378;19.163;18.316;17.693;16.682;15.895;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/11/2018;;1;1;95.37;24.189;38.488;19;30;1;1;1;0;0;55.78;51.704;48.843;48.141;45.388;42.067;39.506;37.949;36.124;34.64;33.765;32.617;31.491;32.902;33.189;31.491;36.124;66.069;95.37;54.652;29.032;27.712;27.974;28.766;27.974;26.425;25.418;24.677;24.677;24.189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
88641000;1;01/10/2018;;1;1;1464.523;57.303;254.503;13;31;1;1;1;0;0;935.924;840.886;403.647;257.64;153.363;146.338;121.688;105.702;143.202;448.132;173.413;236.563;1464.523;584.275;289.382;199.949;162.557;144.452;127.478;107.3;97.9;86.076;80.008;75.057;69.846;64.426;79.551;97.9;75.5;59.628;57.303;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/09/2018;;1;1;1666.543;48.843;322.871;1;22;1;1;1;0;0;1666.543;1117.772;809.649;514.959;370.412;219.018;170.664;136.431;117.719;104.116;91.887;83.715;78.188;79.095;88.957;84.655;75.5;66.069;62.002;57.303;53.536;48.843;102.022;780.689;783.705;313.56;222.943;313.56;202.939;869.667;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
88641000;1;01/08/2018;;1;1;881.032;32.902;127.694;31;19;1;1;1;0;0;114.928;109.451;103.066;79.095;74.615;68.997;59.628;53.907;54.279;61.205;60.02;52.799;48.141;44.377;41.096;38.879;37.335;34.347;32.902;36.124;46.754;38.568;55.403;185.356;688.161;287.034;161.226;106.766;89.442;213.586;881.032;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/07/2018;;1;1;856.797;20.031;224.054;27;1;3;3;3;0;0;20.031;37.335;207.466;229.299;80.466;62.002;131.616;413.49;282.376;122.834;122.834;118.282;91.887;63.612;54.279;62.805;130.426;373.188;643.407;301.311;212.047;148.872;154.01;230.1;198.464;660.802;856.797;345.158;262.027;199.206;129.243;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/06/2018;;1;1;113.27;15.509;27.974;13;10;2;2;2;0;0;17.083;30.935;27.974;22.522;17.285;18.316;21.371;19.812;16.682;15.509;25.17;88.957;113.27;44.713;37.03;30.112;26.936;25.668;24.189;22.757;21.598;21.598;23.467;21.144;20.031;18.737;17.693;16.682;15.702;16.286;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;0;
88641000;1;01/05/2018;;1;1;88.957;12.263;26.253;4;31;1;1;1;0;0;38.257;35.526;53.907;88.957;55.027;45.388;39.192;34.64;30.659;28.236;26.936;24.923;22.992;21.827;20.251;19.163;18.107;17.693;17.083;17.285;17.489;16.483;15.702;14.94;14.382;14.017;13.656;13.3;12.949;12.604;12.263;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/04/2018;;1;1;70.701;15.318;29.735;22;20;1;1;1;0;0;25.668;39.192;39.192;34.64;36.425;32.617;26.171;23.229;20.919;19.163;17.693;16.682;32.617;36.124;26.171;21.144;18.737;17.285;16.286;15.318;24.923;70.701;66.899;52.433;36.727;30.112;26.171;23.467;20.919;24.432;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
88641000;1;01/03/2018;;1;1;;;;;;0;0;0;0;0;22.289;16.286;13.477;11.596;10.477;10.168;9.714;9.271;8.839;8.557;;;;;;;29.569;25.17;36.727;32.902;25.668;21.371;16.682;17.899;188.95;88.473;52.068;36.727;30.659;26.68;22.522;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/02/2018;;1;1;17.489;8.418;10.598;28;26;1;1;1;0;0;12.094;11.433;10.949;10.633;10.322;10.016;9.714;9.271;9.714;11.596;11.109;13.124;13.656;13.124;11.433;10.477;10.016;9.565;9.126;9.126;9.418;9.418;9.271;8.982;8.698;8.418;8.557;17.489;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
88641000;1;01/01/2018;;1;1;32.051;12.604;16.904;3;31;1;1;1;0;0;15.129;24.432;32.051;23.947;19.594;17.083;15.702;14.753;14.567;13.656;15.129;18.316;15.509;14.199;15.318;17.285;15.702;14.753;15.129;15.702;14.94;13.836;14.382;19.378;23.947;19.378;15.895;14.567;13.656;13.477;12.604;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/12/2017;;1;1;25.668;15.129;20.478;5;31;1;1;1;0;0;23.706;23.706;23.947;24.677;25.668;25.668;24.923;23.947;23.229;22.289;21.827;20.472;19.594;18.949;18.316;18.107;17.489;18.316;19.378;19.163;18.737;18.316;18.107;20.031;23.706;20.031;18.316;16.882;16.483;15.702;15.129;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/11/2017;;1;1;99.435;24.677;44.171;5;30;1;1;1;0;0;75.944;67.316;62.002;87.031;99.435;68.575;56.539;53.167;50.981;48.843;45.049;42.067;39.506;37.949;35.526;34.64;38.568;38.879;35.229;32.051;30.659;29.569;29.032;28.5;27.452;26.68;26.68;26.425;26.171;24.677;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
88641000;1;01/10/2017;;1;1;1091.292;46.41;242.627;13;11;3;3;3;0;0;90.905;181.8;124.565;89.928;74.615;68.575;63.208;55.027;50.981;48.491;46.41;114.374;1091.292;1014.33;398.784;234.128;161.226;129.243;573.141;818.938;326.13;497.959;266.463;178.28;140.72;121.117;106.766;139.487;128.064;99.95;86.553;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;;;;
88641000;1;01/09/2017;;1;1;1332.072;37.03;171.229;15;12;1;1;1;0;0;48.843;45.388;43.379;40.776;42.72;59.628;53.167;47.792;43.379;39.821;37.641;37.03;80.466;855.197;1332.072;446.043;360.351;271.7;175.49;135.219;111.079;96.378;96.378;95.874;79.095;69.421;77.286;145.708;90.905;78.641;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
88641000;1;01/08/2017;;1;1;1612.606;29.569;213.232;14;1;3;3;3;0;0;29.569;34.055;135.824;180.387;88.473;68.997;56.92;68.575;163.893;77.286;87.991;527.666;1034.13;1612.606;664.859;316.048;209.75;163.893;128.653;136.431;137.039;98.922;87.51;79.551;73.298;65.656;62.403;58.072;55.403;53.536;52.799;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;
88641000;1;01/07/2017;;1;1;235.75;30.659;60.548;1;31;1;1;1;0;0;235.75;112.172;90.905;76.838;69.846;64.426;58.072;53.907;50.621;47.792;55.78;73.735;79.551;62.002;52.433;49.196;64.835;70.701;50.263;47.445;46.41;43.049;40.456;38.257;38.257;37.03;36.124;35.229;33.476;31.77;30.659;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/06/2017;;1;1;341.646;44.377;100.107;10;28;1;1;1;0;0;129.243;106.766;96.884;86.553;82.314;76.39;75.944;77.737;202.189;341.646;161.891;123.41;91.396;78.641;75.5;73.735;68.154;71.993;102.022;83.715;62.002;57.687;56.92;52.068;49.906;47.792;45.727;44.377;48.491;332.108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
88641000;1;01/05/2017;;1;1;2302.838;13.656;244.24;26;11;3;3;3;0;0;17.285;16.682;16.286;15.895;15.509;15.129;14.753;14.382;14.017;14.017;13.656;13.836;526.502;771.687;255.465;142.579;103.066;73.735;36.727;87.51;297.3;280.834;115.483;89.442;312.733;2302.838;1136.943;282.376;234.128;191.123;149.509;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;
88641000;1;01/04/2017;;1;1;512.671;12.604;54.783;11;8;1;1;1;0;0;15.318;14.567;14.017;13.836;13.656;13.124;12.776;12.604;12.604;28.236;512.671;302.118;82.78;52.433;44.043;60.02;70.701;44.713;39.506;35.825;33.189;31.212;29.569;25.668;23.947;22.757;22.522;21.598;19.378;18.107;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
88641000;1;01/03/2017;;1;1;323.59;11.927;54.236;13;3;3;3;3;0;0;13.3;12.094;11.927;14.94;37.335;31.212;20.919;16.483;14.94;81.387;150.788;165.909;323.59;102.022;59.628;118.846;113.27;58.459;43.379;37.03;32.051;28.236;25.668;23.467;29.032;23.229;20.919;19.378;18.316;17.285;16.286;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;
88641000;1;01/02/2017;;1;1;49.906;7.609;17.732;14;11;1;1;1;0;0;9.418;10.477;18.107;11.596;11.927;12.949;11.27;8.144;9.271;8.28;7.609;9.565;16.682;49.906;25.17;16.882;14.94;19.594;20.472;18.316;15.509;15.129;40.138;33.476;32.334;17.693;16.882;14.753;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
88641000;1;01/01/2017;;1;1;41.418;9.418;18.502;17;31;1;1;1;0;0;16.09;14.382;12.263;12.604;21.371;33.476;21.144;18.107;14.017;16.882;31.212;25.919;18.107;16.682;22.058;26.171;41.418;38.879;22.058;20.251;16.286;14.199;12.604;11.927;10.79;11.596;11.109;11.596;10.633;10.322;9.418;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/12/2016;;1;1;39.192;10.016;16.557;27;21;1;1;1;0;0;18.949;17.693;17.083;23.706;24.923;20.472;17.083;15.895;14.753;13.656;12.949;12.433;11.761;11.433;11.109;10.633;10.477;10.477;10.477;10.168;10.016;10.016;10.168;10.477;12.094;31.212;39.192;33.476;24.432;19.378;16.682;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/11/2016;;1;1;900.741;21.144;94.801;2;26;1;1;1;0;0;34.055;900.741;646.063;205.951;119.412;88.957;73.298;60.02;53.907;50.981;48.491;42.72;38.257;34.64;32.902;31.212;34.055;39.506;37.949;30.659;28.236;26.68;25.17;23.947;23.947;21.144;21.371;24.189;24.189;21.371;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
88641000;1;01/10/2016;;1;1;211.28;20.919;53.635;20;12;1;1;1;0;0;30.935;29.569;28.5;27.193;27.974;27.452;26.425;24.923;23.467;22.757;21.144;20.919;20.919;20.919;20.919;31.77;159.901;145.079;84.655;211.28;128.653;78.188;62.403;53.536;47.445;47.445;57.303;59.628;46.068;39.506;35.825;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/09/2016;;1;1;446.043;32.334;164.075;1;30;1;1;1;0;0;446.043;202.189;150.148;216.681;259.097;443.961;396.85;419.471;234.128;150.788;111.625;93.372;344.278;424.498;164.564;115.483;95.874;81.85;71.993;64.426;59.237;54.279;49.906;46.41;42.393;40.456;38.257;36.727;34.934;32.334;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
88641000;1;01/08/2016;;1;1;505.846;21.371;55.319;31;28;1;1;1;0;0;32.617;30.659;29.3;28.236;39.192;38.257;72.862;59.237;41.096;38.257;35.825;33.189;30.935;29.032;28.236;29.032;31.77;60.809;36.124;29.569;28.5;27.193;25.418;23.947;22.757;22.058;21.598;21.371;33.476;228.499;505.846;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/07/2016;;1;1;157.924;22.522;54.089;7;4;1;1;1;0;0;29.569;27.452;25.668;22.522;23.947;111.625;157.924;73.735;54.279;57.687;61.603;80.466;116.599;70.701;62.805;56.92;51.342;45.388;42.393;39.506;37.335;36.727;34.64;32.902;31.491;42.067;85.601;50.263;40.138;36.727;36.727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88641000;1;01/06/2016;;1;1;57.303;23.467;34.427;27;25;2;2;2;0;0;55.78;49.196;45.727;43.71;40.776;39.192;38.257;36.425;34.64;34.055;33.765;33.765;33.189;30.935;28.5;27.193;27.712;27.452;26.425;25.418;25.17;24.677;24.189;23.706;23.467;26.425;57.303;47.792;37.03;30.935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;
88641000;1;01/05/2016;;1;1;453.382;46.754;86.634;16;14;1;1;1;0;0;125.726;108.911;97.392;89.442;82.314;68.575;65.656;61.205;56.159;60.414;57.303;52.799;49.196;46.754;62.805;453.382;191.851;123.41;94.368;82.78;74.174;67.316;63.612;60.02;55.403;52.068;48.843;48.491;49.906;61.205;74.174;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/04/2016;;1;1;1954.041;55.78;297.262;25;3;1;1;1;0;0;69.421;59.237;55.78;63.612;59.628;100.983;253.137;153.363;184.642;138.26;141.958;514.959;396.85;402.672;230.1;138.26;101.502;85.601;124.565;280.065;294.116;485.729;256.189;421.477;1954.041;910.703;427.533;270.197;191.851;151.429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
88641000;1;01/03/2016;;1;1;864.826;13.124;78.81;27;18;1;1;1;0;0;15.895;14.753;15.702;18.949;20.251;17.899;15.702;14.94;14.382;14.017;14.567;16.882;18.737;16.682;14.94;14.017;13.656;13.124;13.477;14.017;20.472;40.138;32.051;21.827;18.525;22.522;864.826;585.521;275.482;157.268;91.887;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/02/2016;;1;1;43.379;14.567;20.688;15;26;1;1;1;0;0;22.757;21.144;20.251;19.594;19.163;18.737;18.316;17.693;20.251;22.522;22.289;18.737;18.107;40.456;43.379;26.425;20.919;19.163;19.378;18.949;17.285;16.09;15.509;15.129;14.753;14.567;17.083;22.992;18.316;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
88641000;1;01/01/2016;;1;1;333.829;21.371;58.081;6;29;1;1;1;0;0;64.426;53.167;49.196;46.068;52.799;333.829;223.732;122.26;89.928;70.701;62.403;56.159;51.342;45.388;41.418;37.949;34.934;32.902;31.212;29.3;27.452;27.193;26.425;25.418;23.947;22.992;22.058;21.598;21.371;24.189;28.766;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/12/2015;;1;1;538.213;38.568;99.816;19;17;1;1;1;0;0;48.843;45.049;42.72;111.625;270.948;88.473;66.069;52.799;50.981;48.843;49.55;43.71;38.879;48.141;68.575;45.049;38.568;140.103;538.213;225.315;104.116;84.184;119.412;169.98;128.653;97.9;80.466;66.483;62.002;55.027;63.612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88641000;1;01/11/2015;;1;1;666.215;55.78;144.976;14;30;1;1;1;0;0;150.788;104.116;90.905;87.991;95.874;122.26;92.876;78.641;71.993;90.416;337.288;190.397;417.471;666.215;256.189;163.893;133.411;122.834;110.535;176.882;131.02;98.922;85.601;75.5;68.575;64.018;61.603;79.551;67.734;55.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
88641000;1;01/10/2015;;1;1;1703.989;69.421;328.816;16;7;1;1;1;0;0;109.992;102.022;112.72;91.396;77.737;70.273;69.421;164.564;512.671;458.671;642.081;800.429;533.508;309.441;767.212;1703.989;429.564;256.914;197.723;362.167;818.938;346.04;232.513;181.8;150.788;134.012;121.117;111.625;104.116;95.874;123.987;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88641000;1;01/09/2015;;1;1;2622.887;28.766;276.459;25;15;1;1;1;0;0;49.196;49.55;46.068;44.043;46.754;43.71;40.776;39.506;37.335;34.934;34.055;33.476;31.491;29.84;28.766;32.051;234.128;103.59;66.069;56.159;58.847;348.695;600.608;1967.829;2622.887;756.836;342.522;223.732;159.901;130.426;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
