Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto. 2 = Consistido
MediaDiaria: 0 = Não. 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga. 2 = Transferência de vazões. 3 = Soma de vazões. 4 = ADCP
Status: 0 = Branco. 1 = Real. 2 = Estimado. 3 = Duvidoso. 4 = Régua Seca

Restrições da consulta:
Código da Estação:87170000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
87170000;1;01/06/2019;;1;1;237.216;12.776;42.561;1;25;1;1;1;;0;237.216;162.957;110.689;87.261;68.536;53.17;44.585;41.947;39.723;34.317;29.146;26.163;25.19;22.96;20.486;19.579;18.684;17.22;17.51;17.802;15.791;14.673;14.398;13.851;12.776;26.818;25.838;20.182;18.389;18.981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
87170000;1;01/05/2019;;1;1;430.255;31.186;130.599;5;21;1;1;1;;0;45.348;36.452;31.529;370.834;430.255;262.163;184.854;115.514;74.633;77.291;142.526;105.362;83.368;103.319;93.548;66.395;51.181;42.696;36.094;32.915;31.186;33.264;43.827;65.969;201.337;161.212;93.548;264.288;276.313;197.919;293.422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87170000;1;01/04/2019;;1;1;292.535;8.502;41.967;28;2;1;1;1;;0;8.739;8.502;8.978;8.978;20.791;23.591;24.868;28.476;22.646;18.094;14.124;15.229;13.042;15.509;14.95;70.913;126.673;65.332;37.353;27.478;23.275;21.713;19.88;17.22;17.22;16.074;72.002;292.535;135.639;69.182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
87170000;1;01/03/2019;;1;1;136.713;9.557;27.353;10;5;1;1;1;;0;13.4;12.072;12.598;10.291;9.557;22.425;23.392;26.712;82.156;136.713;79.955;41.946;30.351;24.868;21.314;17.353;15.903;16.334;23.068;35.248;26.882;21;20.067;23.392;19.148;17.06;16.623;13.944;12.072;11.297;10.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87170000;1;01/03/2019;;1;1;128.573;7.802;24.574;10;5;1;1;1;0;0;11.468;10.201;10.703;8.502;7.802;20.031;20.943;24.067;74.853;128.573;72.876;38.259;27.478;22.334;18.981;15.229;13.851;14.26;20.638;32.047;24.227;18.684;17.802;20.943;16.931;14.95;14.535;11.986;10.201;9.462;8.978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87170000;1;01/02/2019;;1;1;21.713;8.033;14.86;12;23;1;1;1;0;0;14.673;14.124;21.097;20.486;15.509;13.31;10.703;10.201;9.462;8.739;16.358;21.713;18.389;14.673;15.509;20.486;14.95;14.95;15.791;15.791;11.211;8.739;8.033;8.033;17.802;21.404;18.981;14.95;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
87170000;1;01/01/2019;;1;1;79.976;12.511;24.845;19;30;1;1;1;0;0;16.358;14.398;15.791;25.838;19.579;15.509;13.851;14.398;14.673;16.358;16.931;13.58;13.31;31.186;21.404;28.81;27.147;38.624;79.976;72.002;52.372;36.812;28.142;25.513;25.19;18.684;16.644;15.791;15.509;12.511;13.31;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87170000;1;01/12/2018;;1;1;129.846;14.673;36.946;21;12;1;1;1;;0;58.03;60.506;49.214;36.452;30.843;28.142;28.142;22.646;18.684;16.644;15.791;14.673;15.791;19.88;21.097;21.097;17.802;21.404;25.838;83.596;129.846;105.949;61.337;43.827;33.614;39.723;35.736;27.809;21.404;18.094;21.713;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87170000;1;01/11/2018;;1;1;449.619;16.644;85.384;1;23;1;1;1;;0;449.619;214.463;160.516;248.317;154.309;95.198;68.536;55.18;43.449;35.025;29.822;23.275;22.96;23.591;24.227;22.334;19.279;42.696;55.585;30.502;22.023;18.684;16.644;140.873;249.979;114.3;57.62;42.321;40.091;40.091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
87170000;1;01/10/2018;;1;1;631.191;19.88;119.479;3;25;1;1;1;;0;77.291;205.931;631.191;510.324;345.322;190.036;117.345;86.8;69.398;62.591;57.212;48.045;84.965;104.192;74.633;53.57;43.072;37.533;40.091;33.614;28.142;24.227;25.838;23.591;19.88;20.791;161.909;166.823;89.111;52.77;217.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87170000;1;01/09/2018;;1;1;747.941;32.22;227.003;3;22;1;1;1;;0;477.415;723.438;747.941;745.346;689.189;523.736;327.487;192.275;117.345;92.374;72.002;62.172;49.606;53.17;80.876;74.633;57.62;65.544;55.18;43.827;37.533;32.22;32.915;168.238;331.21;389.08;249.147;143.521;91.906;83.141;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
87170000;1;01/08/2018;;1;1;764.897;22.646;110.328;25;19;1;1;1;;0;77.291;63.852;54.776;50.392;44.206;38.624;33.965;30.502;50.786;66.822;67.677;57.62;50.786;42.696;37.896;32.567;28.476;24.227;22.646;28.142;109.496;210.567;172.511;125.413;764.897;459.164;283.282;131.766;85.881;65.544;107.716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87170000;1;01/07/2018;;1;1;404.134;42.696;137.15;26;15;1;1;1;;0;116.733;74.192;122.284;97.094;108.902;98.046;73.753;57.212;51.577;93.783;130.485;99.568;68.536;52.77;42.696;46.114;187.068;339.648;250.812;131.766;166.117;123.532;85.881;83.596;182.651;404.134;333.078;232.753;163.307;136.94;96.619;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87170000;1;01/06/2018;;1;1;323.781;11.726;48.946;26;10;1;1;1;;0;11.986;18.981;18.389;15.791;13.851;15.791;14.673;13.851;12.248;11.726;11.986;32.567;109.496;49.606;34.317;27.147;23.275;22.334;18.684;16.644;15.791;16.358;15.791;24.868;105.362;323.781;148.202;75.074;80.876;168.947;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
87170000;1;01/05/2018;;1;1;201.337;6.674;24.972;20;11;1;1;1;;0;9.219;8.978;8.267;8.502;8.739;8.502;9.953;8.739;8.267;7.344;6.674;8.267;8.267;8.033;7.119;11.211;11.726;14.95;71.784;201.337;114.906;50.786;34.317;26.163;22.334;19.279;16.644;15.229;13.58;12.248;12.776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87170000;1;01/04/2018;;1;1;169.657;8.978;33.057;1;30;1;1;1;;0;169.657;113.091;114.906;103.028;70.696;47.27;34.671;27.147;23.591;20.486;17.802;15.791;20.182;17.22;15.509;14.124;11.986;11.211;10.703;9.953;11.211;16.644;13.042;15.791;14.124;13.042;10.451;9.953;9.462;8.978;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
87170000;1;01/03/2018;;1;1;66.822;6.895;20.638;21;11;1;1;1;;0;10.703;16.931;13.31;11.211;13.58;14.398;12.248;10.451;8.739;7.802;6.895;8.739;7.344;7.119;10.703;19.579;14.124;9.707;11.726;16.644;66.822;30.502;18.981;16.074;53.17;60.921;36.452;35.38;31.186;31.529;26.818;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87170000;1;01/02/2018;;1;1;50.786;6.895;15.66;22;18;1;1;1;;0;17.802;15.791;14.673;13.042;11.726;10.201;9.953;9.219;8.502;9.462;11.986;22.023;18.094;14.124;10.956;9.219;7.802;6.895;7.119;9.707;49.998;50.786;29.146;19.279;15.791;12.248;11.211;11.726;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
87170000;1;01/01/2018;;1;1;151.582;9.219;34.223;23;10;1;1;1;;0;23.908;32.915;34.317;23.591;17.802;16.074;13.58;11.986;10.451;9.219;14.673;16.644;13.042;16.358;17.22;44.966;41.947;23.591;22.96;17.802;14.95;90.505;151.582;110.689;73.753;51.974;36.812;28.476;31.529;26.49;21.097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87170000;1;01/12/2017;;1;1;227.923;9.707;34.348;24;17;1;1;1;;0;41.947;33.614;27.478;26.49;27.478;23.275;21.097;27.809;21.404;16.931;17.802;14.95;12.248;11.211;10.703;9.953;9.707;15.229;10.956;12.776;16.358;13.31;12.776;227.923;159.822;77.291;42.321;27.147;20.791;38.624;35.38;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87170000;1;01/11/2017;;1;1;368.396;24.227;67.377;26;8;1;1;1;;0;43.449;31.874;28.81;35.736;56.804;42.696;29.822;24.227;28.81;49.214;150.904;69.83;47.27;34.317;27.478;27.809;37.896;44.585;61.337;46.883;31.874;52.77;36.094;29.484;28.476;368.396;269.415;151.582;79.078;54.373;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
87170000;1;01/10/2017;;1;1;731.14;17.51;128.095;13;6;1;1;1;;0;20.486;30.502;29.484;24.227;18.981;17.51;22.646;28.142;40.091;32.915;61.754;318.255;731.14;548.689;394.072;266.846;147.529;84.965;101.87;157.056;91.906;89.111;77.737;60.921;48.823;42.321;120.422;152.943;90.971;63.852;54.776;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87170000;1;01/09/2017;;1;1;340.591;7.344;49.511;17;11;1;1;1;;0;11.726;12.248;10.201;9.462;10.201;9.707;8.978;9.462;8.739;8.033;7.344;8.739;8.978;8.739;23.591;209.792;340.591;268.557;162.608;70.263;48.823;36.452;33.614;30.502;24.547;21.713;19.88;22.96;20.182;18.684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
87170000;1;01/08/2017;;1;1;95.198;8.502;30.395;14;1;1;1;1;;0;8.502;9.219;33.965;74.633;37.896;22.96;18.981;16.644;21.713;23.591;18.684;16.358;55.18;95.198;65.969;40.091;36.452;26.818;22.646;45.348;53.57;36.452;27.809;23.591;19.88;17.22;16.074;15.229;14.398;13.851;13.31;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87170000;1;01/07/2017;;1;1;26.818;8.502;15.581;18;31;1;1;1;;0;26.163;25.19;24.547;22.646;20.791;20.486;18.389;17.22;14.95;14.124;14.124;14.673;12.776;12.248;12.511;12.248;18.389;26.818;18.684;15.791;13.851;13.176;11.726;10.956;11.468;11.468;10.956;9.953;9.219;8.978;8.502;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87170000;1;01/06/2017;;1;1;994.735;23.908;262.99;9;29;1;1;1;;0;531.624;676.676;588.176;433.892;440.155;352.946;274.582;741.461;994.735;731.14;525.985;406.158;237.624;152.943;104.192;86.341;73.314;64.696;72.002;61.754;52.77;47.657;39.723;35.025;32.22;29.484;27.147;24.868;23.908;26.49;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
87170000;1;01/05/2017;;1;1;987.458;8.739;146.439;28;13;1;1;1;;0;22.334;19.279;17.51;16.358;16.931;18.094;16.358;13.851;13.31;13.58;13.042;12.511;8.739;22.334;45.348;29.822;22.023;18.981;16.358;23.275;71.566;127.305;62.172;48.434;49.998;204.395;862.953;987.458;804.613;503.671;437.019;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
87170000;1;01/04/2017;;1;1;232.753;7.802;25.845;26;21;1;1;1;;0;12.776;11.211;10.703;10.201;9.219;9.953;11.468;10.956;9.462;9.462;10.703;11.726;10.956;9.707;9.219;11.211;11.726;11.468;9.219;8.267;7.802;8.033;8.502;7.802;8.978;232.753;174.664;56.396;34.317;26.49;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
87170000;1;01/03/2017;;1;1;586.998;8.502;68.457;13;2;1;1;1;;0;9.219;8.502;9.219;40.091;38.624;39.355;22.646;17.22;12.776;81.78;74.633;216.029;586.998;249.979;97.094;71.566;111.888;78.63;55.585;43.449;35.38;29.146;30.843;31.874;26.49;22.023;19.279;17.51;16.074;14.95;13.31;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87170000;1;01/02/2017;;1;1;44.206;7.802;15.335;20;10;1;1;1;;0;16.358;14.95;14.124;15.229;13.042;10.956;10.703;10.201;8.739;7.802;7.802;8.502;20.791;21.404;19.88;16.644;18.094;12.776;11.468;44.206;29.146;17.802;15.509;15.509;15.791;12.511;10.451;8.978;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
87170000;1;01/01/2017;;1;1;217.6;13.58;46.02;12;29;1;1;1;;0;21.713;29.484;19.88;36.452;79.078;74.192;55.99;31.529;25.513;37.896;157.056;217.6;87.723;52.372;40.83;38.259;75.074;75.959;46.114;29.822;22.646;18.094;16.074;14.95;16.931;16.931;20.182;16.074;13.58;17.22;21.404;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87170000;1;01/12/2016;;1;1;340.591;10.201;38.199;3;17;3;3;3;;0;23.591;18.094;340.591;116.733;128.573;65.12;40.46;31.529;35.025;26.49;22.334;20.791;18.094;17.51;17.22;13.31;10.201;11.726;13.31;13.31;11.986;10.703;11.986;13.042;13.042;10.451;10.703;12.776;12.776;54.776;37.896;;;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87170000;1;01/11/2016;;1;1;68.966;13.58;36.536;3;26;3;3;3;;0;62.172;67.249;68.966;51.974;42.321;36.094;32.22;29.484;28.81;61.337;50.786;37.533;37.172;27.147;21.713;20.486;28.81;45.73;35.38;25.838;23.591;23.908;20.182;17.802;15.509;13.58;14.124;53.971;66.822;35.38;;;;;;;;;;;;;3;3;;;;;;;;;;;;;;;;;;0;
87170000;1;01/10/2016;;1;1;1287.085;10.201;228.428;18;12;1;1;1;;0;13.851;12.511;11.726;11.211;10.451;19.88;30.502;19.88;14.95;12.511;10.956;10.201;11.468;17.802;15.791;13.851;375.24;1287.085;1056.719;1115.631;801.94;504.777;321.013;203.629;167.53;188.55;209.017;238.439;176.828;117.345;79.976;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87170000;1;01/09/2016;;1;1;241.714;15.509;59.604;6;28;1;1;1;;0;68.106;48.045;45.348;90.505;81.328;241.714;227.122;179.73;86.8;60.506;48.045;38.989;45.73;87.723;60.506;53.971;35.025;32.047;30.843;29.146;24.547;21.097;20.791;21.713;21.097;19.279;17.22;15.509;19.279;16.358;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
87170000;1;01/08/2016;;1;1;244.182;14.398;49.567;22;15;1;1;1;;0;27.809;26.163;24.227;22.023;20.486;19.579;29.484;28.81;23.591;20.486;19.579;18.094;16.358;14.95;14.398;14.398;18.094;43.072;29.484;30.502;239.256;244.182;174.664;93.783;63.852;48.045;37.896;33.614;33.264;35.736;70.696;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87170000;1;01/07/2016;;1;1;729.854;8.739;118.038;15;5;1;1;1;;0;9.953;9.707;9.462;8.978;8.739;9.953;19.579;16.358;13.042;15.509;133.052;639.697;285.913;265.992;729.854;460.23;255.832;136.94;90.04;68.106;54.373;46.114;38.624;33.965;31.529;31.186;75.516;56.396;39.355;35.025;30.161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87170000;1;01/06/2016;;1;1;28.81;9.953;17.007;1;30;1;1;1;;0;28.81;24.227;23.275;22.646;22.023;21.713;18.684;18.389;19.279;18.389;19.279;18.389;18.981;16.931;16.074;16.074;16.644;16.074;15.509;15.791;14.95;14.673;13.042;13.042;12.511;11.986;11.726;10.703;10.451;9.953;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
87170000;1;01/05/2016;;1;1;123.532;28.476;47.161;16;29;1;1;1;;0;98.996;75.074;61.337;55.18;49.606;43.449;41.202;37.533;35.38;33.614;35.38;37.896;33.264;29.146;29.822;123.532;86.341;55.585;45.73;38.624;39.723;40.83;49.998;51.181;42.321;38.624;34.671;30.843;28.476;29.822;28.81;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87170000;1;01/04/2016;;1;1;701.795;21.097;123.134;27;21;1;1;1;;0;39.355;34.317;31.874;30.502;25.513;21.404;25.838;22.334;31.186;26.818;81.78;80.426;64.696;83.596;47.27;51.181;35.736;29.822;26.163;24.547;21.097;25.513;29.484;40.091;354.863;679.171;701.795;523.736;325.632;178.276;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
87170000;1;01/03/2016;;1;1;351.034;9.219;85.472;26;2;1;1;1;;0;9.462;9.219;31.529;38.259;27.809;19.579;16.644;14.124;19.279;40.091;115.514;175.384;110.092;66.822;43.827;31.874;25.838;21.404;22.334;27.809;68.536;307.318;249.979;114.3;114.906;351.034;243.358;138.901;81.78;63.01;49.606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87170000;1;01/02/2016;;1;1;197.541;10.956;42.627;1;29;1;1;1;;0;197.541;75.959;43.072;147.529;184.854;92.374;55.18;37.172;32.22;28.476;22.646;18.094;16.931;29.822;29.146;21.713;19.579;26.163;22.023;17.22;14.673;13.58;16.644;13.851;11.986;11.468;13.31;11.986;10.956;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
87170000;1;01/01/2016;;1;1;246.659;8.739;37.005;31;25;1;1;1;;0;90.505;72.438;60.091;48.045;36.812;33.614;63.01;61.754;48.823;58.441;37.896;29.484;25.513;24.547;20.486;21.097;18.094;14.673;14.95;13.042;12.248;10.703;9.707;9.219;8.739;9.462;10.451;10.956;10.451;15.229;246.659;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87170000;1;01/12/2015;;1;1;315.506;21.404;83.272;25;1;1;1;1;;0;21.404;56.396;119.187;53.971;40.091;39.355;32.22;25.838;23.275;214.463;116.123;56.396;54.373;49.606;44.206;39.355;30.843;29.146;41.202;35.736;29.146;24.227;29.484;94.254;315.506;260.046;162.608;95.671;192.275;159.822;95.198;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87170000;1;01/11/2015;;1;1;196.785;23.591;71.593;6;28;1;1;1;;0;61.754;57.62;49.214;65.12;151.582;196.785;137.592;83.596;63.431;61.754;111.888;85.423;68.966;67.249;55.585;42.696;40.83;75.959;53.57;139.557;148.875;70.263;51.577;37.896;35.736;28.81;24.227;23.591;27.147;29.484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
87170000;1;01/10/2015;;1;1;1106.483;49.214;351.474;9;7;1;1;1;;0;89.575;74.192;118.572;86.8;67.677;54.373;49.214;528.238;1106.483;1079.224;835.612;596.443;442.251;304.608;501.461;674.185;550.981;393.072;285.913;185.591;290.321;745.346;613.118;385.105;249.147;166.117;119.187;96.619;83.141;63.852;59.264;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87170000;1;01/09/2015;;1;1;932.859;16.644;235.361;21;9;1;1;1;;0;30.843;25.838;23.275;21.097;19.88;19.579;17.802;17.51;16.644;16.931;57.62;42.321;29.484;22.334;18.981;20.486;184.118;535.02;625.143;804.613;932.859;695.481;521.491;386.097;588.176;487.194;345.322;262.587;175.384;116.733;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
87170000;1;01/08/2015;;1;1;245.832;17.802;43.074;27;18;1;1;1;;0;59.264;52.77;47.27;56.804;58.852;51.974;40.091;34.317;29.991;25.513;26.163;23.908;21.404;21.404;18.684;21.404;19.88;17.802;21.404;29.146;24.227;19.579;20.486;29.822;26.163;21.097;245.832;131.766;58.852;46.498;32.915;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
