Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto. 2 = Consistido
MediaDiaria: 0 = Não. 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga. 2 = Transferência de vazões. 3 = Soma de vazões. 4 = ADCP
Status: 0 = Branco. 1 = Real. 2 = Estimado. 3 = Duvidoso. 4 = Régua Seca

Restrições da consulta:
Código da Estação:88260000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
88260000;1;01/11/2019;;1;1;1907.957;39.483;339.127;3;30;1;1;1;0;0;1213.394;1427.611;1907.957;1615.567;1069.814;559.168;342.708;235.558;197.319;166.051;126.045;96.849;81.558;113.592;146.836;103.116;81.558;78.233;76.058;63.711;54.331;48.248;45.762;44.144;42.559;46.583;53.437;50.806;45.762;39.483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88260000;1;01/10/2019;;1;1;1243.432;44.144;350.043;31;1;1;1;1;0;0;44.144;481.846;806.968;496.177;445.77;385.975;325.709;264.547;200.976;131.808;84.959;66.686;90.798;306.859;217.891;177.86;256.076;684.958;587.57;451.21;410.027;418.222;347.652;231.567;136.223;95.622;77.141;74.983;383.352;924.338;1243.432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88260000;1;01/09/2019;;1;1;699.105;45.762;241.361;12;29;1;1;1;0;0;156.282;133.271;119.039;113.592;96.849;72.859;121.815;137.712;290.871;372.957;385.975;699.105;623.447;519.636;559.168;660.62;630.109;399.239;256.076;177.86;134.742;103.116;84.959;72.859;65.686;58.919;53.437;49.093;45.762;45.762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88260000;1;01/08/2019;;1;1;1092.986;37.258;253.922;10;29;1;1;1;0;0;355.141;540.704;316.207;235.558;195.504;188.337;159.502;120.422;420.973;1092.986;818.664;556.064;540.704;516.668;385.975;251.898;153.097;108.284;87.269;73.917;65.686;61.77;53.437;47.411;43.348;40.24;41.778;39.483;37.258;45.762;277.538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88260000;1;01/07/2019;;1;1;791.531;9.974;141.366;26;21;1;1;1;0;0;51.675;39.483;33.708;28.745;23.813;19.934;16.5;14.201;12.794;11.802;10.863;10.863;49.093;24.856;17.737;14.569;12.794;11.483;11.483;10.863;9.974;9.974;96.849;264.547;271;791.531;587.57;440.37;459.445;556.064;467.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88260000;1;01/06/2019;;1;1;190.115;6.464;23.99;29;12;1;1;1;0;0;12.458;11.17;10.265;9.41;9.41;10.265;9.41;8.345;7.602;6.905;6.682;6.464;8.345;25.389;62.736;47.411;29.332;25.389;21.816;17.737;14.569;12.458;11.483;10.561;9.974;9.689;10.561;10.561;190.115;93.193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88260000;1;01/05/2019;;1;1;31.758;6.043;12.449;23;14;1;1;1;0;0;10.265;9.689;9.41;9.136;8.604;8.604;7.845;7.365;6.682;6.251;6.464;6.682;6.464;6.043;6.464;6.682;6.251;6.464;8.093;10.863;10.561;17.737;31.758;28.166;26.477;23.813;20.861;20.861;19.481;17.318;14.569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88260000;1;01/04/2019;;1;1;29.332;5.07;8.214;28;25;1;1;1;0;0;6.043;5.839;5.839;5.64;5.839;12.127;9.41;8.345;7.365;6.682;6.682;6.682;6.464;6.251;5.839;6.905;7.845;7.602;6.905;6.682;6.464;6.043;5.64;5.255;5.07;5.07;13.84;29.332;16.906;11.802;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
88260000;1;01/03/2019;;1;1;12.458;6.251;8.84;1;29;1;1;1;0;0;12.458;12.127;11.17;10.561;10.561;9.689;9.689;9.689;10.265;9.689;8.867;8.604;9.136;8.604;9.136;9.41;9.136;8.867;8.867;8.604;8.093;7.845;7.602;7.845;7.602;7.365;7.132;6.682;6.251;6.251;6.251;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88260000;1;01/02/2019;;1;1;109.598;13.486;36.088;2;28;1;1;1;0;0;69.735;109.598;108.284;90.798;67.694;49.945;42.559;36.533;30.529;25.929;24.856;43.348;33.708;28.745;25.929;24.331;21.816;19.481;17.737;16.906;16.906;15.708;14.201;15.322;16.5;15.322;14.569;13.486;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
88260000;1;01/01/2019;;1;1;967.065;6.682;254.615;19;2;1;1;1;0;0;7.365;6.682;36.533;51.675;29.332;21.335;18.595;20.394;19.934;41.778;95.622;176.145;365.263;597.227;620.132;768.714;473.37;443.065;967.065;791.531;587.57;464.985;404.613;302.243;200.976;117.664;76.058;59.861;49.093;40.24;37.992;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88260000;1;01/12/2018;;1;1;37.992;4.889;13.987;21;10;1;1;1;0;0;11.17;11.483;10.863;9.974;8.345;7.132;6.682;6.464;5.07;4.889;4.889;7.845;10.265;10.863;12.127;9.689;9.974;14.569;14.569;19.934;37.992;29.332;22.8;21.816;28.745;27.032;21.816;16.5;12.458;9.974;8.345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88260000;1;01/11/2018;;1;1;60.811;11.802;23.734;22;30;1;1;1;0;0;34.402;31.758;28.745;28.166;25.929;22.305;19.481;17.737;16.101;15.322;14.201;13.486;13.137;14.201;16.5;14.569;13.84;14.201;27.595;30.529;33.021;60.811;58.919;42.559;29.332;21.335;16.101;13.486;12.458;11.802;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
88260000;1;01/10/2018;;1;1;1373.414;37.258;415.9;2;31;1;1;1;0;0;1130.689;1373.414;1154.648;1033.362;882.774;633.456;393.904;231.567;145.293;148.388;184.808;247.756;757.456;814.754;664.065;764.95;688.478;501.98;306.859;169.379;112.252;89.613;76.058;64.695;55.232;49.093;46.583;46.583;45.762;41.778;37.258;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88260000;1;01/09/2018;;1;1;1433.101;39.483;437.475;30;22;1;1;1;0;0;1416.67;1074.425;1164.316;1238.395;971.403;593.997;370.382;235.558;149.949;109.598;87.269;72.859;64.695;59.861;56.141;57.985;55.232;54.331;53.437;49.093;44.144;39.483;84.959;791.531;633.456;467.77;499.073;623.447;571.686;1433.101;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
88260000;1;01/08/2018;;1;1;1455.188;32.385;178.88;31;19;1;1;1;0;0;286.388;177.86;119.039;121.815;109.598;84.959;65.686;57.985;55.232;53.437;52.552;51.675;49.945;47.411;44.144;41.005;37.992;35.105;32.385;35.105;37.258;32.385;34.402;95.622;323.319;286.388;251.898;277.538;309.182;882.774;1455.188;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88260000;1;01/07/2018;;1;1;1079.047;26.477;417.763;8;1;1;1;1;0;0;26.477;231.567;674.462;464.985;297.665;239.587;713.428;1079.047;437.685;297.665;229.585;188.337;143.759;105.683;82.683;67.694;126.045;456.69;937.033;578.008;565.406;525.604;445.77;337.803;268.84;636.814;776.275;593.997;504.897;496.177;420.973;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88260000;1;01/06/2018;;1;1;223.696;24.331;72.75;13;10;1;1;1;0;0;35.105;54.331;84.959;87.269;73.917;57.985;43.348;34.402;27.595;24.331;82.683;200.976;223.696;223.696;195.504;146.836;98.086;61.77;44.949;37.992;33.708;30.529;30.529;58.919;42.559;35.105;31.139;28.166;25.929;26.477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
88260000;1;01/05/2018;;1;1;94.403;7.365;25.343;8;30;1;1;1;0;0;25.929;19.481;19.481;23.303;33.708;57.059;79.333;94.403;79.333;51.675;35.105;26.477;21.335;19.934;19.481;18.163;16.101;14.942;14.942;13.84;12.458;11.17;10.265;9.689;9.136;8.604;8.345;8.093;7.602;7.365;8.867;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88260000;1;01/04/2018;;1;1;59.861;8.093;17.387;23;20;1;1;1;0;0;29.332;22.305;18.163;15.708;13.84;12.127;10.863;9.974;9.689;9.41;8.867;8.345;9.974;10.561;9.41;8.867;8.867;8.604;8.345;8.093;8.604;28.745;59.861;45.762;29.332;24.331;22.305;19.035;16.906;25.389;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
88260000;1;01/03/2018;;1;1;110.921;2.549;20.569;29;15;1;1;1;0;0;8.345;8.093;7.132;6.251;4.889;6.043;5.255;4.208;3.593;3.31;2.667;2.788;2.913;3.041;2.549;3.041;3.31;3.741;5.64;8.093;18.163;18.595;17.318;19.934;41.005;42.559;49.945;82.683;110.921;90.798;50.806;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
88260000;1;01/02/2018;;1;1;5.839;1.642;2.652;28;9;2;2;2;0;0;5.445;4.712;4.048;3.449;2.913;2.435;2.435;2.013;1.642;1.821;1.73;1.915;2.217;2.217;3.041;2.667;2.217;1.821;1.73;1.821;2.788;2.435;2.113;2.013;2.113;2.435;2.217;5.839;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;
88260000;1;01/01/2018;;1;1;18.163;2.324;7.384;16;14;2;2;2;0;0;3.741;5.839;5.839;5.445;5.445;4.54;4.372;4.54;4.048;3.449;3.174;2.667;2.667;2.324;9.689;18.163;11.802;9.41;9.689;10.863;10.561;9.689;8.867;8.604;8.867;12.458;11.802;9.974;7.845;6.682;5.839;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
88260000;1;01/12/2017;;1;1;31.139;2.435;5.8;24;16;2;2;2;0;0;6.043;5.839;5.64;5.839;5.64;6.251;7.132;7.132;6.251;5.445;4.712;4.208;3.741;3.041;2.788;2.435;2.549;4.048;3.892;3.174;2.913;2.913;3.174;31.139;18.163;8.093;4.889;3.593;3.174;3.174;2.788;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
88260000;1;01/11/2017;;1;1;96.849;6.682;25.978;1;30;2;2;2;0;0;96.849;84.959;65.686;53.437;43.348;36.533;32.385;29.332;27.032;24.856;22.8;20.861;20.394;20.394;19.934;19.035;18.595;18.163;16.101;14.201;12.794;12.127;11.483;10.265;9.41;8.604;8.093;7.845;7.132;6.682;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;
88260000;1;01/10/2017;;1;1;657.187;38.733;280.653;19;11;2;2;2;0;0;117.664;166.051;177.86;143.759;126.045;121.815;103.116;72.859;52.552;43.348;38.733;51.675;332.936;391.251;347.652;313.856;345.175;401.921;657.187;653.765;578.008;630.109;653.765;562.281;412.749;299.95;215.975;297.665;176.145;116.298;98.086;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
88260000;1;01/09/2017;;1;1;1060.63;35.815;259.154;15;4;2;2;2;0;0;42.559;37.992;36.533;35.815;57.985;61.77;57.059;55.232;56.141;53.437;96.849;76.058;113.592;674.462;1060.63;870.53;903.411;1010.967;799.227;456.69;262.415;153.097;103.116;84.959;71.809;59.861;86.11;146.836;131.808;117.664;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;
88260000;1;01/08/2017;;1;1;1203.48;33.708;335.547;12;1;1;1;1;0;0;33.708;71.809;137.712;181.316;199.143;195.504;195.504;275.349;295.391;268.84;304.547;1203.48;1121.191;1178.911;997.673;850.353;750.007;587.57;401.921;262.415;156.282;105.683;93.193;96.849;90.798;72.859;62.736;57.059;51.675;50.806;51.675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88260000;1;01/07/2017;;1;1;159.502;37.258;95.124;6;31;3;3;3;0;0;105.683;116.298;120.422;126.045;136.223;159.502;117.664;72.859;60.811;57.985;71.809;114.94;143.759;137.712;121.815;116.298;153.097;139.211;128.908;109.598;91.991;73.917;62.736;55.232;51.675;51.675;71.809;54.331;46.583;41.005;37.258;3;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;
88260000;1;01/06/2017;;1;1;164.4;49.093;94.435;13;28;2;2;2;0;0;78.233;70.768;59.861;70.768;61.77;58.919;60.811;89.613;101.845;112.252;127.472;143.759;164.4;100.583;108.284;99.33;93.193;96.849;99.33;96.849;101.845;99.33;119.039;95.622;91.991;76.058;71.809;49.093;89.613;143.759;;;;3;3;;;;;;;;;;3;;;;;;;;;;;;;;;;2;0;
88260000;1;01/05/2017;;1;1;613.535;6.682;175.052;26;11;2;2;2;0;0;13.137;11.802;10.561;9.689;9.136;9.136;9.136;8.867;7.845;7.132;6.682;7.132;105.683;316.207;370.382;464.985;610.252;537.664;330.517;177.86;134.742;103.116;95.622;89.613;197.319;613.535;429.286;391.251;143.759;114.94;89.613;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;
88260000;1;01/04/2017;;1;1;650.353;9.41;126.455;11;9;2;2;2;0;0;15.708;14.569;13.84;13.137;12.458;11.802;10.561;9.689;9.41;89.613;650.353;549.889;420.973;418.222;451.21;367.818;223.696;109.598;60.811;52.552;47.411;42.559;37.258;30.529;26.477;25.389;23.303;21.335;18.163;15.322;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;
88260000;1;01/03/2017;;1;1;112.252;12.458;46.488;17;8;2;2;2;0;0;25.929;21.816;17.737;15.708;14.569;14.201;13.486;12.458;15.708;60.811;74.983;79.333;73.917;77.141;82.683;96.849;112.252;110.921;70.768;55.232;63.711;56.141;42.559;46.583;38.733;35.105;29.332;24.331;21.335;19.481;17.318;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
88260000;1;01/02/2017;;1;1;71.809;12.458;35.653;13;12;2;2;2;0;0;34.402;44.949;42.559;25.389;25.929;24.331;20.394;18.163;16.101;14.569;14.201;12.458;71.809;47.411;53.437;53.437;41.005;33.708;33.021;32.385;60.811;58.919;44.949;51.675;41.005;29.926;24.856;26.477;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;
88260000;1;01/01/2017;;1;1;271;18.163;62.643;9;28;2;2;2;0;0;34.402;30.529;24.856;21.816;32.385;49.945;46.583;59.861;271;190.115;105.683;69.735;46.583;41.005;45.762;89.613;193.699;112.252;83.817;64.695;54.331;44.144;35.105;28.745;24.331;20.394;18.595;18.163;18.163;25.389;40.24;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
88260000;1;01/12/2016;;1;1;44.144;8.093;19.549;29;22;2;2;2;0;0;23.303;20.394;20.861;21.816;21.335;21.335;20.394;22.8;31.139;26.477;20.394;16.5;12.458;10.561;10.863;9.41;8.604;8.604;8.867;8.604;8.345;8.093;8.093;8.093;8.867;24.856;35.815;43.348;44.144;36.533;35.105;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
88260000;1;01/11/2016;;1;1;464.985;27.032;128.247;6;22;2;2;2;0;0;58.919;330.517;456.69;380.738;388.608;464.985;423.734;281.944;151.518;99.33;88.437;72.859;60.811;55.232;49.945;43.348;37.992;29.926;29.332;29.332;28.166;27.032;31.139;33.021;31.758;29.926;31.139;37.992;33.708;29.332;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;
88260000;1;01/10/2016;;1;1;367.818;16.101;69.178;20;10;2;2;2;0;0;24.331;22.305;21.335;19.934;19.035;19.035;19.035;18.595;16.906;16.101;17.318;20.394;25.389;26.477;24.856;26.477;87.269;98.086;137.712;367.818;235.558;183.057;134.742;106.979;84.959;64.695;66.686;77.141;58.919;49.945;53.437;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
88260000;1;01/09/2016;;1;1;451.21;25.929;198.442;14;30;2;2;2;0;0;212.17;241.615;241.615;247.756;277.538;325.709;340.25;342.708;290.871;256.076;239.587;206.531;426.505;451.21;375.541;290.871;264.547;223.696;153.097;99.33;76.058;64.695;55.232;47.411;41.778;38.733;35.105;31.758;29.332;25.929;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;
88260000;1;01/08/2016;;1;1;;;;;;0;0;0;0;0;;;;;;;;;37.258;35.105;37.258;35.105;31.758;28.745;26.477;24.331;153.097;73.917;50.806;52.552;52.552;49.093;35.815;;;25.389;21.816;22.8;33.708;140.718;184.808;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;0;;2;2;2;2;;
88260000;1;01/06/2016;;1;1;;;;;;0;0;0;0;0;124.626;116.298;109.598;91.991;68.711;53.437;49.945;47.411;40.24;36.533;35.815;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
