Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto. 2 = Consistido
MediaDiaria: 0 = Não. 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga. 2 = Transferência de vazões. 3 = Soma de vazões. 4 = ADCP
Status: 0 = Branco. 1 = Real. 2 = Estimado. 3 = Duvidoso. 4 = Régua Seca

Restrições da consulta:
Código da Estação:86720000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
86720000;1;01/01/2019;;1;1;1022.417;109.217;377.599;19;30;1;1;1;;0;218.655;215.091;158.348;224.048;248.058;204.547;163.057;190.838;225.859;246.174;305.294;313.58;406.177;444.086;432.086;840.913;651.765;978.166;1022.417;954.682;668.896;539.784;297.101;299.141;330.434;286.994;192.53;179.175;185.802;109.217;172.651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86720000;1;01/12/2018;;1;1;2194.956;146.076;493.712;1;17;1;1;1;;0;2194.956;1521.469;1001.891;712.546;448.925;321.96;303.237;267.226;248.058;235.001;242.425;164.64;187.474;163.057;153.697;208.036;146.076;297.101;201.082;451.352;680.422;863.177;760.386;552.961;367.479;349.838;825.161;516.407;392.332;263.344;263.344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86720000;1;01/11/2018;;1;1;3086.793;189.153;722.436;1;16;1;1;1;;0;3086.793;1664.621;1212.63;2370.406;1670.101;1085.745;739.294;506.158;341.156;376.437;299.141;236.848;269.176;211.551;204.547;189.153;406.177;332.566;526.743;456.225;356.41;311.5;240.56;550.315;1052.336;736.301;516.407;396.924;424.952;901.916;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;
86720000;1;01/10/2018;;1;1;4538.859;189.153;900.743;4;25;1;1;1;;0;493.469;806.425;3459.251;4538.859;2043.823;1136.462;853.605;563.599;547.674;560.931;503.609;424.952;671.77;1447.476;1059.468;646.096;493.469;493.469;444.086;458.669;336.85;336.85;299.141;291.019;189.153;235.001;555.612;1457.976;1117.056;663.165;794.036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86720000;1;01/09/2018;;1;1;3154.834;313.58;951.61;3;14;1;1;1;;0;840.913;2806.324;3154.834;2768.046;1968.372;1508.172;1036.2;736.301;623.631;550.315;451.352;365.254;354.214;313.58;545.039;692.031;654.607;598.762;853.605;739.294;568.95;475.934;413.176;585.131;856.791;1001.891;1117.056;898.66;503.609;566.271;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
86720000;1;01/08/2018;;1;1;2600.061;192.53;610.198;25;17;1;1;1;;0;579.716;483.416;470.974;531.943;483.416;429.702;352.023;347.659;432.086;470.974;470.974;434.474;347.659;358.613;326.185;271.132;192.53;209.791;202.811;244.297;495.996;840.913;1405.712;1182.963;2600.061;1537.473;974.796;733.314;574.322;490.948;439.269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86720000;1;01/07/2018;;1;1;2827.03;201.082;874.035;26;16;1;1;1;;0;1100.162;856.791;703.723;651.765;1057.089;1623.702;1265.092;724.382;558.269;511.272;463.574;422.586;345.486;227.675;269.176;201.082;692.031;1001.891;1001.891;683.317;632.016;577.016;483.416;453.786;618.068;2827.03;2634.441;1602.007;1136.462;1015.556;754.334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86720000;1;01/06/2018;;1;1;1686.574;137.149;512.53;13;10;1;1;1;;0;158.348;187.474;182.476;161.481;152.16;190.838;187.474;171.036;164.64;137.149;184.136;339;1686.574;1447.476;1134.03;818.896;383.215;313.58;326.185;334.705;275.061;289.004;244.297;189.153;582.421;1220.082;1397.924;876.01;837.753;803.32;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
86720000;1;01/05/2018;;1;1;1429.157;45.472;246.699;20;4;1;1;1;;0;84.527;69.087;76.212;45.472;59.711;63.911;66.481;70.844;78.033;72.618;93.15;60.543;68.214;54.809;55.616;65.62;118.657;147.587;436.869;1429.157;1285.258;901.916;593.294;394.625;334.705;209.791;166.23;166.23;122.942;115.479;140.098;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86720000;1;01/04/2018;;1;1;516.407;90.242;213.244;3;23;1;1;1;;0;478.423;503.609;516.407;444.086;303.237;317.758;236.848;249.947;224.048;155.241;143.074;150.629;152.16;116.534;261.412;257.566;235.001;172.651;111.29;158.348;233.16;122.942;90.242;121.866;126.192;126.192;90.242;98.071;102.074;98.071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
86720000;1;01/03/2018;;1;1;542.409;58.06;200.602;26;13;1;1;1;;0;152.16;131.33;135.684;127.283;125.106;120.792;110.252;87.368;104.097;89.28;92.177;71.729;58.06;90.242;95.108;109.217;155.241;111.29;132.775;122.942;369.71;371.946;319.856;275.061;376.437;542.409;427.324;291.019;286.994;341.156;394.625;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;
86720000;1;01/02/2018;;1;1;299.141;54.809;144.395;22;8;3;3;3;;0;231.326;177.535;149.105;128.376;116.534;117.594;128.376;54.809;104.097;112.332;163.057;172.651;201.082;137.149;134.226;99.067;104.097;92.177;90.242;97.08;273.093;299.141;192.53;185.802;102.074;96.092;132.775;150.629;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;0;0;0;
86720000;1;01/01/2018;;1;1;;;;;;0;0;0;;0;303.237;378.69;255.652;315.666;209.791;;;;172.651;;;;;;;269.176;208.036;236.848;220.447;251.843;222.245;343.318;797.126;888.923;924.845;715.497;612.525;493.469;365.254;339;255.652;;;;;;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
86720000;1;01/12/2017;;1;1;;;;;;0;0;0;;0;305.294;358.613;206.288;224.048;222.245;195.932;;179.175;177.535;;;;;;;;;;;;;;;282.993;371.946;326.185;284.99;282.993;206.288;220.447;297.101;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;
86720000;1;01/11/2017;;1;1;;;;;;0;0;0;;0;;;;;265.282;255.652;309.425;;202.811;261.412;;369.71;293.041;235.001;215.091;208.036;;295.068;718.454;420.225;401.539;480.917;358.613;301.186;908.442;834.597;856.791;680.422;563.599;352.023;;0;0;0;0;;;;0;;;0;;;;;;0;;;;;;;;;;;;;;0;
86720000;1;01/10/2017;;1;1;5354.422;99.067;789.844;13;2;1;1;1;;0;117.594;99.067;380.95;297.101;261.412;255.652;253.745;251.843;311.5;269.176;686.216;1856.865;5354.422;4003.803;2157.936;1377.221;888.923;666.028;590.567;657.455;590.567;542.409;399.229;358.613;383.215;307.356;309.425;215.091;208.036;215.091;218.655;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86720000;1;01/09/2017;;1;1;;;;;;0;0;0;;0;103.084;81.721;86.417;92.177;;;;;;;;;;;;590.567;550.315;563.599;526.743;137.149;208.036;177.535;169.428;135.684;126.192;150.629;161.481;137.149;138.62;132.775;;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
86720000;1;01/08/2017;;1;1;803.32;66.481;230.355;14;7;1;1;1;;0;76.212;85.47;68.214;82.652;91.208;106.134;66.481;77.12;91.208;89.28;78.949;92.177;623.631;803.32;485.921;448.925;415.52;281.001;175.9;177.535;488.432;558.269;324.07;233.16;206.288;143.074;171.036;140.098;152.16;146.076;161.481;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86720000;1;01/07/2017;;1;1;271.132;62.219;147.048;10;31;3;3;3;;0;208.036;184.136;190.838;177.535;202.811;194.228;166.23;175.9;164.64;271.132;158.348;119.723;135.684;185.802;167.825;138.62;125.106;167.825;152.16;155.241;144.572;110.252;105.114;69.963;109.217;95.108;97.08;109.217;93.15;120.792;62.219;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;3;3;
86720000;1;01/06/2017;;1;1;4444.656;189.153;1182.65;5;29;2;2;2;;0;3305.519;3258.102;2447.787;1780.863;4444.656;2637.315;2359.44;2110.742;1716.905;1591.195;1431.77;1158.416;844.078;582.421;537.165;495.996;466.035;463.574;461.119;432.086;424.952;383.215;385.485;347.659;293.041;265.282;225.859;202.811;189.153;236.848;;;;;;;;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;2;0;
86720000;1;01/05/2017;;1;1;4674.396;138.62;803.786;28;13;3;3;3;;0;413.176;261.412;244.297;224.048;282.993;240.56;227.675;182.476;184.136;182.476;204.547;194.228;138.62;246.174;238.701;242.425;307.356;349.838;815.77;506.158;439.269;463.574;392.332;420.225;506.158;1602.007;3540.52;4674.396;2925.533;2173.768;2092.511;;;;;;;;;;;;;;;;;;;;3;3;3;3;3;3;;;;;;;
86720000;1;01/04/2017;;1;1;2531.89;84.527;354.059;26;6;3;3;3;;0;125.106;114.426;127.283;101.068;101.068;84.527;229.497;380.95;184.136;144.572;175.9;195.932;167.825;155.241;112.332;118.657;184.136;140.098;129.892;140.098;128.376;125.106;126.192;126.192;122.942;2531.89;2495.294;700.792;646.096;506.158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;0;
86720000;1;01/03/2017;;1;1;1436.999;84.527;330.395;13;31;1;1;1;;0;167.825;184.136;122.942;152.16;179.175;192.53;197.642;166.23;150.629;166.23;175.9;566.271;1436.999;748.303;577.016;503.609;984.92;781.728;531.943;390.044;269.176;222.245;209.791;152.16;197.642;163.057;199.359;143.074;89.28;135.684;84.527;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86720000;1;01/02/2017;;1;1;;;;;;0;0;0;;0;;;;;;;;;;93.15;152.16;105.114;159.911;143.074;155.241;114.426;143.074;109.217;114.426;169.428;211.551;174.273;127.283;185.802;135.684;125.106;222.245;187.474;;;;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
86720000;1;01/01/2017;;1;1;;;;;;0;0;0;;0;609.762;568.95;439.269;501.066;558.269;934.746;1085.745;733.314;524.151;453.786;766.458;700.792;585.131;;271.132;240.56;244.297;328.306;246.174;189.153;;;;;;;;;;;187.474;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;
86720000;1;01/12/2016;;1;1;;;;;;0;0;0;;0;269.176;281.001;246.174;;;;;222.245;;;;189.153;;;;;;;;;;;;;;;;;201.082;269.176;313.58;;;;0;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
86720000;1;01/11/2016;;1;1;;;;;;0;0;0;;0;439.269;508.712;463.574;390.044;349.838;343.318;324.07;293.041;309.425;468.502;291.019;354.214;279.015;240.56;267.226;273.093;299.141;307.356;257.566;216.87;213.318;229.497;;;;;211.551;240.56;231.326;236.848;;;;;;2;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;
86720000;1;01/10/2016;;1;1;10068.302;86.417;1549.079;20;13;1;1;1;;0;97.08;97.08;96.092;89.28;102.074;158.348;248.058;238.701;163.057;152.16;155.241;134.226;86.417;177.535;216.87;911.713;5909.968;5893.648;6144.646;10068.302;4412.247;1604.714;1168.216;888.923;1318.239;1661.883;1659.147;1593.896;1092.946;879.231;601.504;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86720000;1;01/09/2016;;1;1;1049.963;78.033;305.641;7;25;1;1;1;;0;317.758;307.356;248.058;240.56;240.56;453.786;1049.963;869.584;620.847;490.948;360.821;265.282;352.023;385.485;305.294;282.993;341.156;363.034;236.848;163.057;179.175;158.348;155.241;164.64;78.033;100.065;144.572;103.084;106.134;84.527;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
86720000;1;01/07/2016;;1;1;8418.515;63.911;859.113;15;3;3;3;3;;0;70.844;84.527;63.911;107.159;539.784;305.294;387.762;334.705;392.332;365.254;439.269;480.917;574.322;598.762;8418.515;3918.042;1800.472;1410.912;1175.582;961.367;694.946;539.784;458.669;383.215;321.96;321.96;369.71;317.758;321.96;259.486;213.318;3;3;3;3;3;;;;;;;;3;3;;;;;;;;;;;;;;;;;;
86720000;1;01/06/2016;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
86720000;1;01/05/2016;;1;1;;;;;;0;0;0;;0;1532.133;1308.063;550.315;;;192.53;172.651;201.082;174.273;190.838;;175.9;189.153;209.791;202.811;189.153;199.359;180.822;209.791;215.091;215.091;204.547;208.036;202.811;224.048;236.848;248.058;218.655;;;;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
86720000;1;01/04/2016;;1;1;2283.298;248.058;863.87;26;5;1;1;1;;0;1032.747;446.502;297.101;269.176;248.058;305.294;265.282;305.294;326.185;328.306;436.869;634.822;964.717;1222.569;1170.67;1029.299;892.164;748.303;727.354;709.6;700.792;769.502;745.295;694.946;978.166;2283.298;2267.123;1822.965;1653.678;1640.031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
86720000;1;01/03/2016;;1;1;2234.923;209.791;642.235;29;3;1;1;1;;0;249.947;309.425;209.791;229.497;336.85;596.025;671.77;637.632;571.633;560.931;371.946;307.356;253.745;269.176;251.843;246.174;238.701;332.566;371.946;488.432;748.303;905.176;898.66;856.791;885.687;892.164;924.845;1080.953;2234.923;1803.279;1173.125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86720000;1;01/02/2016;;1;1;;;;;;0;0;0;;0;392.332;;;;;;;;;;;;;;;;;;;;;;;;;;;263.344;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
86720000;1;01/01/2016;;1;1;;;;;;0;0;0;;0;;654.607;607.004;436.869;392.332;326.185;249.947;257.566;251.843;313.58;390.044;303.237;215.091;;;;;;;;;;;;;;;;;;;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
86720000;1;01/12/2015;;1;1;;;;;;0;0;0;;0;297.101;309.425;1463.235;1318.239;971.432;859.982;558.269;488.432;574.322;700.792;709.6;634.822;579.716;568.95;521.564;470.974;643.27;585.131;542.409;529.34;403.855;434.474;453.786;908.442;1421.329;1716.905;1418.722;1265.092;1121.898;724.382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
86720000;1;01/11/2015;;1;1;;;;;;0;0;0;;0;;;;;;;612.525;456.225;420.225;521.564;480.917;571.633;485.921;529.34;513.836;582.421;526.743;521.564;615.294;;444.086;521.564;478.423;417.869;448.925;311.5;277.035;367.479;;321.96;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;
86720000;1;01/10/2015;;1;1;;;;;;0;0;0;;0;914.988;666.028;637.632;654.607;585.131;863.177;1121.898;2359.44;9464.027;9150.718;3775.784;1965.488;1648.215;1262.578;1061.849;1479.047;1300.447;1170.67;1018.984;742.292;1114.638;3292.845;3362.812;2165.846;1534.802;1403.114;1069;760.386;531.943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;
86720000;1;01/09/2015;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;712.546;1141.329;3935.129;6455.225;5873.277;2741.68;1604.714;1168.216;1505.517;1890.959;1583.1;1705.856;1661.883;1061.849;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
86720000;1;01/08/2015;;1;1;;;;;;0;0;0;;0;415.52;;;363.034;246.174;224.048;;110.252;76.212;105.114;85.47;112.332;120.792;135.684;156.791;192.53;155.241;;182.476;150.629;164.64;147.587;185.802;158.348;171.036;150.629;213.318;189.153;180.822;175.9;172.651;;0;0;;;;0;3;3;;;;;;;;;0;;;;;;;;;;;;;;
86720000;1;01/07/2015;;1;1;;;;;;0;0;0;;0;657.455;518.983;424.952;439.269;417.869;563.599;663.165;964.717;1670.101;2288.701;1873.888;1085.745;1190.358;1848.372;7395.079;5751.692;4980.934;2806.324;1642.758;1692.076;2809.278;2958.692;1794.863;1230.04;964.717;834.597;763.419;828.301;692.031;607.004;;;;;;;;;;;;;;;;;;;;;3;3;3;;;;;;;;;0;
86720000;1;01/06/2015;;1;1;;;;;;0;0;0;;0;1054.712;585.131;485.921;385.485;291.019;275.061;269.176;225.859;213.318;271.132;253.745;797.126;1126.746;1610.132;1580.405;1460.604;892.164;1945.334;2272.509;1968.372;1392.739;683.317;1610.132;2234.923;1468.499;;;;634.822;607.004;;;;;;;;;;;;;;;;;;;;;;2;;;;;0;0;0;;;0;
86720000;1;01/05/2015;;1;1;1945.334;118.657;404.009;29;1;1;1;1;;0;118.657;158.348;206.288;242.425;289.004;206.288;204.547;177.535;225.859;194.228;158.348;155.241;253.745;225.859;179.175;218.655;155.241;144.572;159.911;156.791;166.23;143.074;146.076;146.076;146.076;380.95;905.176;1436.999;1945.334;1811.708;1465.866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86720000;1;01/04/2015;;1;1;1558.893;50.842;360.143;21;13;1;1;1;;0;113.377;71.729;143.074;128.376;124.022;301.186;282.993;410.837;286.994;255.652;222.245;115.479;50.842;182.476;166.23;156.791;153.697;177.535;167.825;458.669;1558.893;1395.331;1119.476;931.441;563.599;334.705;291.019;244.297;208.036;187.474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
86720000;1;01/03/2015;;1;1;;;;;;0;0;0;;0;;309.425;220.447;175.9;222.245;159.911;;201.082;218.655;218.655;101.068;138.62;158.348;185.802;;175.9;166.23;97.08;101.068;85.47;100.065;60.543;84.527;131.33;84.527;65.62;100.065;103.084;112.332;246.174;284.99;0;;;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;
86720000;1;01/02/2015;;1;1;;;;;;0;0;0;;0;;;282.993;249.947;255.652;352.023;169.428;;;;175.9;279.015;189.153;140.098;147.587;134.226;127.283;146.076;;167.825;216.87;380.95;941.372;1102.571;709.6;620.847;513.836;369.71;;;;0;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;
86720000;1;01/01/2015;;1;1;;;;;;0;0;0;;0;;800.221;1426.546;998.487;666.028;545.039;463.574;328.306;311.5;534.552;671.77;651.765;453.786;369.71;385.485;319.856;284.99;429.702;387.762;498.528;466.035;282.993;303.237;231.326;167.825;177.535;235.001;;380.95;378.69;;0;;;;2;;;;;;;;;;;;;;;;;;;;;;;0;;;0;
86720000;2;01/12/2014;;1;1;788.018;99.076;301.184;28;1;2;2;2;;0;99.076;139.399;220.375;192.621;154.232;172.937;202.828;125.258;119.796;151.21;114.447;148.216;242.311;289.035;223.964;195.996;169.751;176.15;142.311;109.21;277;486.977;731.194;768.859;507.769;407.824;265.2;788.018;743.653;534.32;436.751;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;
86720000;2;01/11/2014;;1;1;840.163;119.796;300.236;9;20;2;2;2;;0;220.375;339.515;213.276;242.311;322.274;427.007;446.595;617.684;840.163;502.534;446.595;343.889;297.189;216.812;249.835;335.166;297.189;216.812;160.358;119.796;223.964;185.952;185.952;185.952;189.273;249.835;269.107;273.04;192.621;195.996;;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;;
86720000;2;01/10/2014;;1;1;6011.142;234.893;1403.53;19;11;2;2;2;;0;2660.111;1669.164;1653.471;990.966;743.653;507.769;451.555;398.385;348.29;305.447;234.893;289.035;481.842;712.688;846.789;706.568;658.48;3941.54;6011.142;4930.765;4029.28;3199.15;2444.364;1775.225;1186.621;550.548;431.866;446.595;348.29;301.305;253.637;1;1;1;1;2;1;2;2;1;1;1;1;2;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;1;1;1;
86720000;2;01/09/2014;;1;1;2212.276;185.952;824.694;30;23;2;2;2;;0;471.646;523.625;1596.418;1669.164;978.12;794.452;961.093;1182.026;887.047;652.579;887.047;1038.611;952.623;807.392;718.832;623.439;545.114;471.646;471.646;257.465;195.996;242.311;185.952;249.835;206.284;629.218;1127.415;1410.199;1791.349;2212.276;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;;
